73960
XR_004602290.1	200201726	200226920	200226709	1	21	245356
XM_011423759.3	200201730	200226920	200226920	1	21	245377
XR_899603.3	200231795	200232627	200226920	2	3	245398
XR_899604.3	200236724	200237983	200232627	2	3	245401
XM_020065652.2	200248714	200262814	200237983	1	2	245404
XM_034473564.1	200258307	200262814	200262814	1	2	245406
XM_034473566.1	200294521	200336625	200262814	2	4	245408
XM_034473565.1	200299514	200336625	200336625	2	3	245412
XR_004602291.1	200336712	200337754	200336625	2	2	245415
XR_004602292.1	200360206	200362312	200337754	1	5	245417
XR_004602293.1	200369953	200372093	200362312	1	3	245422
XM_034473568.1	200384386	200386599	200372093	2	5	245425
XM_034473567.1	200384386	200386599	200386599	2	5	245430
XM_034473577.1	200422842	200427650	200386599	2	2	245435
XM_034473576.1	200484902	200490813	200427650	1	2	245437
XR_004602294.1	200491518	200497197	200490813	1	4	245439
XM_034472520.1	200526549	200526935	200497197	1	1	245443
XM_034473579.1	200527813	200528603	200526935	1	3	245444
XM_034472521.1	200570868	200577328	200528603	1	11	245447
XM_034473578.1	200591694	200595420	200577328	2	6	245458
XM_034473569.1	200600079	200656313	200595420	1	7	245464
XM_034473571.1	200600089	200656313	200656313	1	5	245471
XM_034473570.1	200607444	200656313	200656313	1	5	245476
XR_900612.3	200684021	200686838	200656313	2	3	245481
XM_034472522.1	200715617	200720030	200686838	1	9	245484
XM_034472523.1	200720890	200728993	200720030	1	4	245493
XM_034472524.1	200745590	200815078	200728993	1	10	245497
XM_020075088.2	200752840	200754136	200815078	2	4	245507
XM_034473572.1	200781439	200786978	200815078	2	2	245511
XM_034473574.1	200781439	200786980	200815078	2	2	245513
XM_034473575.1	200781439	200787470	200815078	2	2	245515
XM_034473581.1	200832363	200872793	200815078	2	9	245517
XM_034473582.1	200852788	200872793	200872793	2	7	245526
XR_004602296.1	200882232	200899767	200872793	1	2	245533
XM_034473602.1	200882807	200885136	200899767	1	2	245535
XM_034473596.1	200896692	200899601	200899767	1	2	245537
XM_034473612.1	200906855	200908350	200899767	2	3	245539
XM_034472525.1	200915436	200932590	200908350	2	21	245542
XM_034473597.1	200933131	200936147	200932590	1	2	245563
XR_004602299.1	200935656	200936921	200936147	2	2	245565
XM_034473594.1	200941871	200970649	200936921	2	29	245567
XM_034473595.1	200970806	200986521	200970649	1	10	245596
XR_004602297.1	200989189	200991749	200986521	2	2	245606
XR_004602295.1	200990082	200991146	200991749	2	3	245608
XM_034473598.1	201002935	201006019	200991749	2	2	245611
XM_034473603.1	201021050	201039668	201006019	1	7	245613
XM_034473606.1	201021051	201039668	201039668	1	6	245620
XM_034473605.1	201021053	201033593	201039668	1	7	245626
XM_034473604.1	201021056	201039668	201039668	1	9	245633
XM_034472526.1	201034781	201040110	201039668	1	2	245642
XM_034473599.1	201058266	201061303	201040110	2	2	245644
XM_034473610.1	201062330	201074441	201061303	1	10	245646
XM_034472527.1	201073476	201074195	201074441	1	1	245656
XR_004602298.1	201083045	201084063	201074441	1	2	245657
XM_034473600.1	201084318	201087032	201084063	2	2	245659
XM_034473607.1	201087985	201092276	201087032	1	6	245661
XM_034473608.1	201087985	201092276	201092276	1	5	245667
XM_034473609.1	201087998	201092276	201092276	1	6	245672
XM_034473592.1	201092701	201128772	201092276	2	32	245678
XM_034473588.1	201092701	201128772	201128772	2	31	245710
XM_034473587.1	201092701	201128772	201128772	2	32	245741
XM_034473585.1	201092701	201128772	201128772	2	32	245773
XM_034473590.1	201092701	201128772	201128772	2	31	245805
XM_034473584.1	201092701	201128772	201128772	2	33	245836
XM_034473583.1	201092701	201128772	201128772	2	33	245869
XM_034473591.1	201092701	201131329	201128772	2	33	245902
XM_034473586.1	201092701	201137799	201131329	2	33	245935
XM_034473593.1	201099254	201128772	201137799	2	25	245968
XM_034473611.1	201099672	201102070	201137799	1	3	245993
XM_011456878.3	201145384	201147403	201137799	2	5	245996
XM_034472528.1	201149752	201152056	201147403	1	5	246001
XM_034473614.1	201155385	201157515	201152056	2	5	246006
XM_034473615.1	201158448	201162052	201157515	1	5	246011
XM_034472635.1	201179060	201185093	201162052	1	10	246016
XM_034472636.1	201185100	201186706	201185093	1	3	246026
XM_034472637.1	201186717	201190719	201186706	1	8	246029
XM_011456882.3	201191693	201195139	201190719	2	1	246037
XM_011456883.3	201195347	201203671	201195139	1	7	246038
XM_011456884.3	201206002	201210266	201203671	2	8	246045
XM_011456886.3	201214436	201240394	201210266	2	18	246053
XM_034473616.1	201214436	201240457	201240394	2	18	246071
XM_011456889.3	201214436	201240467	201240457	2	16	246089
XM_011456888.3	201214436	201240467	201240467	2	17	246105
XM_011456887.3	201214436	201240467	201240467	2	17	246122
XR_004602300.1	201233616	201240581	201240467	1	5	246139
XR_004602302.1	201250370	201252512	201240581	1	3	246144
XM_034473617.1	201250370	201252512	201252512	1	3	246147
XM_034473618.1	201250370	201252512	201252512	1	3	246150
XM_034473619.1	201250428	201252512	201252512	1	3	246153
XM_034473620.1	201257438	201262485	201252512	2	3	246156
NM_001305327.1	201266986	201270176	201262485	1	3	246159
XM_034473621.1	201271129	201283161	201270176	2	20	246162
XM_011435383.3	201283245	201292094	201283161	1	7	246182
XM_011435382.3	201291929	201299294	201292094	2	2	246189
XM_034473622.1	201316075	201318360	201299294	1	2	246191
XM_034473623.1	201321551	201360579	201318360	2	26	246193
XM_034473624.1	201325817	201360579	201360579	2	23	246219
XM_034473625.1	201362264	201375465	201360579	2	13	246242
XM_034473626.1	201377000	201393285	201375465	2	17	246255
XM_034473627.1	201379702	201393284	201393285	2	15	246272
XM_034473629.1	201406318	201410808	201393285	1	2	246287
XM_034473628.1	201406941	201410808	201410808	1	2	246289
XM_034473632.1	201413246	201420741	201410808	2	2	246291
XM_034473631.1	201413246	201420741	201420741	2	4	246293
XM_034473630.1	201413246	201420741	201420741	2	5	246297
XM_011451012.3	201413246	201420759	201420741	2	3	246302
XR_004602306.1	201424921	201427820	201420759	2	3	246305
XM_034473633.1	201431165	201434456	201427820	2	2	246308
XM_034473634.1	201431165	201437593	201434456	2	2	246310
XM_034473636.1	201438416	201463066	201437593	2	27	246312
XM_034473639.1	201438416	201463066	201463066	2	26	246339
XM_034473638.1	201438416	201463066	201463066	2	27	246365
XM_034473635.1	201438416	201463066	201463066	2	27	246392
XM_034473637.1	201438416	201463069	201463066	2	27	246419
XM_034473640.1	201481865	201497758	201463069	2	26	246446
XM_011440240.3	201498110	201503484	201497758	1	3	246472
XM_011440241.3	201498111	201503484	201503484	1	3	246475
XM_034471263.1	201507830	201518802	201503484	2	3	246478
XR_004601879.1	201509896	201518802	201518802	2	4	246481
XR_004601880.1	201509896	201520304	201518802	2	5	246485
XM_011440242.3	201530437	201531802	201520304	2	1	246490
XM_011440244.3	201534702	201539247	201531802	2	2	246491
XM_011440246.3	201562255	201577317	201539247	2	8	246493
XM_011440245.3	201562255	201577317	201577317	2	8	246501
XM_034471248.1	201562255	201584426	201577317	2	8	246509
XM_034471260.1	201602088	201618316	201584426	2	9	246517
XM_034471262.1	201602088	201618322	201618316	2	9	246526
XM_034471261.1	201602088	201618512	201618322	2	9	246535
XM_034471258.1	201602088	201618512	201618512	2	9	246544
XM_034471259.1	201602088	201618709	201618512	2	9	246553
XM_034475008.1	201619797	201647057	201618709	1	45	246562
XM_034472638.1	201682927	201698071	201647057	2	14	246607
XR_004602131.1	201712789	201718460	201698071	2	7	246621
XM_034472639.1	201733087	201735304	201718460	2	6	246628
XM_011431950.3	201737649	201740610	201735304	2	1	246634
XM_011431951.3	201740783	201753362	201740610	1	9	246635
XM_034472643.1	201757844	201764250	201753362	2	9	246644
XM_011431954.3	201764435	201784440	201764250	1	3	246653
XM_034472642.1	201788121	201791190	201784440	1	3	246656
XM_034472641.1	201788121	201792077	201791190	1	3	246659
XM_034472646.1	201794713	201798753	201792077	1	3	246662
XM_034472645.1	201794715	201798753	201798753	1	4	246665
XM_034472644.1	201795060	201798274	201798753	1	3	246669
XM_034472647.1	201798642	201808798	201798753	2	9	246672
XM_011431960.3	201798642	201808799	201808798	2	9	246681
XM_011431959.3	201808667	201813142	201808799	1	7	246690
XM_011431961.3	201813948	201815983	201813142	2	4	246697
XM_034472640.1	201820467	201822101	201815983	2	1	246701
XM_034472648.1	201822378	201828250	201822101	2	2	246702
XM_011444450.3	201834668	201837905	201828250	1	4	246704
XM_034472651.1	201834668	201850099	201837905	1	4	246708
XM_020071732.2	201834680	201850099	201850099	1	4	246712
XM_034472650.1	201842610	201870451	201850099	2	11	246716
XM_011444449.3	201844877	201850099	201870451	1	4	246727
XM_034472649.1	201853995	201870356	201870451	2	13	246731
XR_004602133.1	201864915	201866319	201870451	1	2	246744
XM_011435552.3	201879705	201883641	201870451	1	3	246746
XM_011435551.3	201890014	201892457	201883641	2	3	246749
XR_004602134.1	201894183	201895375	201892457	1	2	246752
XM_034472652.1	201896789	201898906	201895375	1	1	246754
XM_034472653.1	201901775	201903222	201898906	1	1	246755
XM_034472654.1	201903594	201913509	201903222	2	10	246756
XM_034472656.1	201903594	201917118	201913509	2	12	246766
XM_034472655.1	201903594	201917146	201917118	2	12	246778
XM_034472657.1	201933208	201988482	201917146	1	10	246790
XM_034472659.1	201933208	201988482	201988482	1	9	246800
XM_034472658.1	201933444	201988482	201988482	1	9	246809
XR_004602135.1	201997910	201999603	201988482	1	2	246818
XM_034472660.1	202033939	202052161	201999603	1	6	246820
XM_034472661.1	202033939	202052161	202052161	1	5	246826
XM_034472662.1	202033939	202052161	202052161	1	4	246831
XM_034472663.1	202056474	202082814	202052161	2	22	246835
XM_034472664.1	202083221	202112031	202082814	1	13	246857
XR_004602136.1	202088818	202089278	202112031	2	2	246870
XR_898721.3	202089904	202092016	202112031	1	4	246872
XM_034472666.1	202114876	202129374	202112031	2	16	246876
XM_034472668.1	202114876	202130503	202129374	2	16	246892
XM_034472667.1	202114876	202130517	202130503	2	16	246908
XM_034472665.1	202114876	202130536	202130517	2	17	246924
XM_034472669.1	202114936	202130492	202130536	2	15	246941
XM_034472670.1	202137499	202140251	202130536	2	5	246956
XM_020062423.2	202141589	202152942	202140251	2	20	246961
XM_020062422.2	202141589	202152966	202152942	2	19	246981
XM_011457845.3	202153169	202168346	202152966	1	11	247000
XM_034472672.1	202153181	202168346	202168346	1	12	247011
XM_011457847.3	202155303	202168346	202168346	1	11	247023
XM_011457842.3	202155339	202168346	202168346	1	11	247034
XM_034472671.1	202157757	202168346	202168346	1	11	247045
XM_011457848.3	202158681	202168346	202168346	1	11	247056
XM_020062426.2	202160101	202168346	202168346	1	10	247067
XM_020062424.2	202160102	202168346	202168346	1	10	247077
XM_011457841.3	202160104	202168346	202168346	1	10	247087
XM_020062434.2	202169583	202172117	202168346	2	2	247097
XM_011457854.3	202172093	202183602	202172117	1	18	247099
XM_011457856.3	202172093	202183602	202183602	1	18	247117
XM_011457855.3	202172093	202183602	202183602	1	18	247135
XM_011457857.3	202172093	202183602	202183602	1	18	247153
XR_004602543.1	202184430	202184651	202183602	2	1	247171
XR_004602542.1	202186952	202187173	202184651	2	1	247172
XM_034472673.1	202189117	202193779	202187173	1	2	247173
XM_011417616.3	202189121	202190625	202193779	1	2	247175
XM_011417617.3	202192593	202193779	202193779	1	2	247177
XM_011417618.3	202196211	202216312	202193779	2	13	247179
XR_898707.3	202226334	202234645	202216312	1	4	247192
XR_004602138.1	202227161	202234645	202234645	1	3	247196
XR_902896.3	202252693	202254857	202234645	1	3	247199
XR_004602139.1	202254738	202258375	202254857	2	2	247202
XM_011452381.3	202258884	202264558	202258375	2	7	247204
XM_011452383.3	202261739	202275288	202264558	1	19	247211
XM_011452385.3	202263617	202275288	202275288	1	19	247230
Trnat-agu_1	202264104	202264177	202275288	2	1	247249
XM_034472674.1	202265196	202275288	202275288	1	18	247250
XM_034472677.1	202279691	202289890	202275288	1	9	247268
XM_034472678.1	202279997	202287843	202289890	1	6	247277
XM_034472676.1	202280003	202289890	202289890	1	8	247283
XM_034472679.1	202292574	202296464	202289890	2	5	247291
XM_034472681.1	202297863	202338635	202296464	2	33	247296
XM_034472680.1	202297863	202338661	202338635	2	33	247329
XM_011452376.3	202338859	202392552	202338661	1	21	247362
XM_011452377.3	202338859	202392552	202392552	1	21	247383
XM_011452378.3	202361623	202392552	202392552	1	19	247404
XR_004602140.1	202378602	202381246	202392552	2	2	247423
XM_011452371.3	202394652	202409525	202392552	1	8	247425
XM_011452372.3	202399110	202409525	202409525	1	8	247433
XM_034472683.1	202409511	202415653	202409525	2	7	247441
XM_011452369.3	202415671	202421213	202415653	1	11	247448
XM_034472682.1	202415959	202421213	202421213	1	11	247459
XM_034472684.1	202422886	202430427	202421213	2	13	247470
XR_004602142.1	202437869	202438782	202430427	2	3	247483
XM_034472685.1	202443989	202470571	202438782	1	4	247486
XR_004602143.1	202447113	202448074	202470571	2	3	247490
XM_011452366.3	202473784	202478371	202470571	1	4	247493
XM_034472686.1	202484990	202487043	202478371	1	2	247497
XM_034472703.1	202492142	202509854	202487043	2	5	247499
XM_034472702.1	202492142	202518876	202509854	2	5	247504
XM_034472688.1	202502710	202506490	202518876	2	5	247509
XM_034472693.1	202514609	202561608	202518876	2	5	247514
XM_034472690.1	202514609	202561609	202561608	2	5	247519
XR_004602146.1	202525484	202580132	202561609	1	2	247524
XM_034472689.1	202526232	202547493	202580132	2	5	247526
XM_034472695.1	202526232	202558199	202580132	2	5	247531
XM_034472691.1	202526232	202561610	202580132	2	5	247536
XM_034472692.1	202529357	202547499	202580132	2	5	247541
XM_034472694.1	202558071	202561607	202580132	2	4	247546
XM_034472687.1	202566026	202572163	202580132	2	2	247550
XM_034472699.1	202578948	202602450	202580132	2	6	247552
XM_034472698.1	202578948	202605394	202602450	2	8	247558
XM_034472697.1	202578948	202605394	202605394	2	7	247566
XM_034472700.1	202581643	202605391	202605394	2	7	247573
XM_034472701.1	202596332	202605380	202605394	2	6	247580
XR_004602144.1	202608016	202609004	202605394	1	2	247586
XR_004602145.1	202608016	202611250	202609004	1	3	247588
XM_011426000.3	202619852	202627738	202611250	2	5	247591
XM_034472696.1	202619852	202649871	202627738	2	5	247596
XM_011440434.3	202643229	202649870	202649871	2	5	247601
XM_011450049.3	202656232	202673434	202649871	1	18	247606
XM_034472704.1	202656522	202673434	202673434	1	18	247624
XM_034472705.1	202656956	202673434	202673434	1	18	247642
XM_034472706.1	202659901	202673434	202673434	1	18	247660
XM_011452616.2	202674178	202676446	202673434	2	3	247678
XM_034472707.1	202676474	202685162	202676446	1	19	247681
XM_034472708.1	202690439	202695524	202685162	2	8	247700
XM_011452613.3	202699192	202703252	202695524	1	5	247708
XM_011452614.3	202700366	202703252	202703252	1	5	247713
XM_011452608.3	202710713	202717734	202703252	1	4	247718
XM_011452609.3	202710783	202712528	202717734	1	4	247722
XM_011452607.3	202714675	202717734	202717734	1	4	247726
XM_011442663.3	202722195	202725683	202717734	2	3	247730
XM_020071256.2	202722195	202725683	202725683	2	3	247733
XM_011442666.3	202746114	202789700	202725683	1	19	247736
XR_004602147.1	202768151	202770148	202789700	2	2	247755
XM_034472710.1	202801679	202804487	202789700	1	3	247757
XM_011416311.3	202805416	202812349	202804487	2	7	247760
XM_011416310.3	202805416	202812349	202812349	2	7	247767
XM_011423050.3	202815442	202818823	202812349	1	6	247774
XM_034472711.1	202820172	202832432	202818823	1	11	247780
XM_011416304.3	202845502	202860634	202832432	1	11	247791
XM_011416306.3	202845502	202860666	202860634	1	12	247802
XM_011416305.3	202845502	202860671	202860666	1	11	247814
XM_034472712.1	202862472	202873282	202860671	2	13	247825
XM_034472713.1	202862477	202871638	202873282	2	13	247838
XM_034472715.1	202862477	202873287	202873282	2	14	247851
XM_034472714.1	202862477	202873288	202873287	2	14	247865
XM_034472716.1	202876242	202883343	202873288	2	5	247879
XM_034472718.1	202876242	202883913	202883343	2	5	247884
XM_034472719.1	202876242	202888421	202883913	2	5	247889
XM_011416303.3	202884207	202886868	202888421	2	5	247894
XM_034472720.1	202890451	202892468	202888421	1	4	247899
XM_034472721.1	202895043	202899198	202892468	1	4	247903
XM_034472722.1	202899351	202922396	202899198	1	9	247907
XM_034472723.1	202907643	202922396	202922396	1	7	247916
XM_011448674.3	202950846	202953705	202922396	2	2	247923
XM_034472259.1	202950846	202969339	202953705	2	2	247925
XM_034474590.1	203032588	203135667	202969339	2	8	247927
XM_034474726.1	203047344	203059278	203135667	1	2	247935
XM_034474727.1	203145531	203147069	203135667	2	2	247937
XM_034474728.1	203147166	203149107	203147069	2	2	247939
XM_034474729.1	203170860	203174812	203149107	1	3	247941
XR_004602431.1	203205431	203211375	203174812	1	3	247944
XM_034474375.1	203231466	203234652	203211375	1	2	247947
XM_011442807.3	203295826	203299551	203234652	1	2	247949
XM_034474372.1	203333834	203344763	203299551	1	10	247951
XM_034474374.1	203333834	203344877	203344763	1	11	247961
XM_034474373.1	203333834	203344951	203344877	1	10	247972
XM_034474377.1	203347602	203357312	203344951	2	13	247982
XM_034474380.1	203347612	203357260	203357312	2	14	247995
XM_034474378.1	203347612	203357264	203357312	2	13	248009
XM_034474379.1	203347612	203357265	203357312	2	14	248022
XM_034474388.1	203362599	203369932	203357312	2	5	248036
XM_034474389.1	203362599	203374595	203369932	2	5	248041
XM_034474385.1	203370242	203373025	203374595	2	5	248046
XM_011416297.2	203376424	203378181	203374595	1	4	248051
XM_034474390.1	203380112	203382995	203378181	1	4	248055
XM_034474382.1	203383251	203407924	203382995	1	9	248059
XM_034474383.1	203391722	203407924	203407924	1	7	248068
XM_034474386.1	203436387	203439244	203407924	2	2	248075
XM_034474387.1	203436387	203479700	203439244	2	2	248077
XR_004602432.1	203464698	203470158	203479700	1	3	248079
XM_034474381.1	203523601	203527972	203479700	2	5	248082
XM_034474591.1	203536518	203538792	203527972	1	4	248087
XM_034474592.1	203540110	203546941	203538792	2	6	248091
XR_004602433.1	203541174	203542992	203546941	1	2	248097
XR_004602434.1	203544847	203545876	203546941	2	2	248099
XM_034474594.1	203547411	203549716	203546941	1	6	248101
XM_034474384.1	203550690	203971964	203549716	2	15	248107
XM_034474371.1	203646112	203651076	203971964	1	2	248122
XM_034474369.1	203646112	203651076	203971964	1	2	248124
XM_034474376.1	203806548	203861887	203971964	2	5	248126
XR_004602435.1	203992566	203996652	203971964	1	2	248131
XR_002200437.2	204011506	204014364	203996652	1	2	248133
XM_034474391.1	204016192	204021316	204014364	2	7	248135
XM_011440581.3	204022539	204025673	204021316	1	5	248142
XM_034474392.1	204026070	204058501	204025673	2	22	248147
XM_034474396.1	204026070	204059017	204058501	2	22	248169
XM_034474393.1	204026070	204059042	204059017	2	22	248191
XM_034474395.1	204026070	204059052	204059042	2	22	248213
XM_034474397.1	204026070	204059063	204059052	2	21	248235
XM_034474398.1	204047414	204050502	204059063	1	2	248256
XM_034474399.1	204048715	204052690	204059063	2	3	248258
XM_034474400.1	204062105	204068418	204059063	2	10	248261
XM_011440655.3	204068515	204110002	204068418	1	12	248271
XR_004602436.1	204092785	204095484	204110002	2	4	248283
XM_034474402.1	204092785	204095484	204110002	2	3	248287
XR_004602437.1	204092785	204097149	204110002	2	3	248290
XR_004602440.1	204092785	204097881	204110002	2	3	248293
XR_004602439.1	204092785	204097881	204110002	2	4	248296
XR_004602438.1	204092785	204097881	204110002	2	4	248300
XM_011440667.3	204111063	204120493	204110002	2	6	248304
XM_011440678.3	204122946	204131854	204120493	1	20	248310
XM_011441163.2	204131866	204134262	204131854	2	1	248330
XM_034474403.1	204134769	204146127	204134262	2	10	248331
XM_011440693.3	204137958	204139092	204146127	1	2	248341
XR_002200357.2	204143231	204149387	204146127	1	2	248343
XR_004602441.1	204146333	204149387	204149387	1	2	248345
XM_011440735.3	204166734	204172598	204149387	1	7	248347
XM_034474404.1	204167245	204172598	204172598	1	6	248354
XM_034474406.1	204185371	204280633	204172598	1	9	248360
XM_034474407.1	204185377	204280633	204280633	1	9	248369
XM_034474410.1	204185378	204280633	204280633	1	8	248378
XM_034474415.1	204186035	204280633	204280633	1	7	248386
XR_004602444.1	204207598	204209176	204280633	1	4	248393
XR_004602443.1	204207602	204209176	204280633	1	3	248397
XM_034474408.1	204216647	204280633	204280633	1	7	248400
XM_034474405.1	204217741	204280633	204280633	1	7	248407
XM_034474413.1	204220966	204280633	204280633	1	6	248414
XM_034474409.1	204221715	204280633	204280633	1	6	248420
XM_034474412.1	204221723	204280633	204280633	1	6	248426
XM_034474414.1	204229449	204280633	204280633	1	6	248432
XM_034474411.1	204241331	204280633	204280633	1	6	248438
XM_011437704.3	204262829	204280633	204280633	1	5	248444
XM_011437707.3	204300844	204310981	204280633	2	3	248449
XM_011437706.3	204300844	204310981	204310981	2	4	248452
XM_034474360.1	204311340	204331556	204310981	1	21	248456
XM_034474361.1	204311340	204331556	204331556	1	21	248477
XM_034474362.1	204359708	204367888	204331556	1	6	248498
XR_004602426.1	204375045	204376257	204367888	2	3	248504
XM_034474364.1	204376421	204379113	204376257	2	3	248507
XM_034474365.1	204376683	204378530	204379113	2	2	248510
XM_034474368.1	204396480	204401409	204379113	2	12	248512
XM_034474367.1	204402174	204403422	204401409	1	3	248524
XM_034474366.1	204404846	204406541	204403422	2	2	248527
XM_011431409.3	204481633	204486523	204406541	1	12	248529
XM_011431410.3	204605225	204612197	204486523	1	5	248541
XM_034473642.1	204627903	204733944	204612197	1	6	248546
XR_004602307.1	204639408	204641942	204733944	2	3	248552
XM_011431411.3	204659675	204733944	204733944	1	6	248555
XM_011431414.3	204673276	204733944	204733944	1	6	248561
XM_011431413.3	204699404	204733944	204733944	1	6	248567
XM_011431415.3	204710691	204733944	204733944	1	6	248573
XM_011431412.3	204721712	204733944	204733944	1	6	248579
XM_011431427.3	204749269	204763944	204733944	2	6	248585
XM_011431428.3	204749269	204769809	204763944	2	6	248591
XM_011431424.3	204749269	204777175	204769809	2	6	248597
XM_011431423.3	204749269	204779316	204777175	2	6	248603
XM_011431425.3	204749269	204793730	204779316	2	6	248609
XM_011431422.3	204798445	204803245	204793730	2	3	248615
XM_011431421.3	204798445	204806014	204803245	2	3	248618
XM_034474595.1	204816170	204816877	204806014	2	1	248621
XM_011431419.3	204838521	204850236	204816877	2	8	248622
XM_011431418.3	204852431	204858223	204850236	2	8	248630
XM_034473644.1	204860254	204865445	204858223	2	8	248638
XM_020070471.2	204867933	204874812	204865445	1	5	248646
XM_034473647.1	204868076	204892432	204874812	1	5	248651
XM_034473646.1	204880628	204892432	204892432	1	5	248656
XM_034473649.1	204880632	204892432	204892432	1	6	248661
XM_034473651.1	204880632	204892432	204892432	1	6	248667
XM_034473645.1	204881825	204892432	204892432	1	5	248673
XM_034473648.1	204881827	204892432	204892432	1	6	248678
XM_034473650.1	204881827	204892432	204892432	1	6	248684
XM_034473652.1	204902413	204905860	204892432	1	5	248690
XM_011440001.3	204907416	204911398	204905860	1	6	248695
XM_034474824.1	204912899	204921103	204911398	1	8	248701
XM_034474821.1	204912901	204921103	204921103	1	8	248709
XM_034474823.1	204914181	204921103	204921103	1	7	248717
XM_034474822.1	204914182	204921103	204921103	1	7	248724
XM_034474825.1	204920138	204921110	204921103	1	2	248731
XM_034474830.1	204925675	204941927	204921110	2	11	248733
XM_034474828.1	204925675	204941927	204941927	2	10	248744
XM_034474826.1	204925675	204941927	204941927	2	11	248754
XM_034474827.1	204925675	204943754	204941927	2	11	248765
XM_034471269.1	204944837	204967642	204943754	1	17	248776
XM_034474731.1	204980729	204986748	204967642	1	2	248793
XM_011439996.3	204993654	205008722	204986748	2	10	248795
XM_011439995.3	205008945	205015475	205008722	2	5	248805
XM_011439993.3	205008945	205015529	205015475	2	5	248810
XM_011439991.3	205015708	205035407	205015529	1	17	248815
XM_011439992.3	205015708	205035407	205035407	1	17	248832
XM_034474735.1	205035983	205037949	205035407	2	5	248849
XM_034474736.1	205035983	205057481	205037949	2	5	248854
XM_034474733.1	205049276	205052016	205057481	1	2	248859
XM_020074419.2	205055204	205057462	205057481	2	5	248861
XM_034474734.1	205057798	205061161	205057481	1	5	248866
XM_011439989.3	205064860	205070887	205061161	1	3	248871
XM_011439988.3	205079981	205088345	205070887	1	4	248874
XM_020070467.2	205079981	205096632	205088345	1	4	248878
XM_011452283.3	205116915	205133762	205096632	2	4	248882
XM_034474786.1	205138082	205145752	205133762	2	6	248886
XM_034474775.1	205141506	205158347	205145752	1	13	248892
XM_034474774.1	205143999	205158347	205158347	1	13	248905
XM_034474776.1	205146317	205158347	205158347	1	11	248918
XM_011452280.3	205160651	205166993	205158347	2	13	248929
XM_034474737.1	205169475	205385079	205166993	1	21	248942
XM_034474738.1	205169475	205385079	205385079	1	20	248963
XM_034474740.1	205169475	205385079	205385079	1	19	248983
XM_034474739.1	205169475	205385079	205385079	1	20	249002
XM_034474741.1	205169475	205385079	205385079	1	19	249022
XM_034474744.1	205169475	205385079	205385079	1	18	249041
XM_034474743.1	205169475	205385079	205385079	1	19	249059
XM_034474742.1	205169475	205385079	205385079	1	19	249078
XM_034474746.1	205169475	205385079	205385079	1	18	249097
XM_034474745.1	205169475	205385079	205385079	1	18	249115
XM_034474747.1	205169475	205385079	205385079	1	17	249133
XM_034474752.1	205169475	205385079	205385079	1	16	249150
XM_034474762.1	205169476	205762225	205385079	1	30	249166
XM_034474783.1	205215072	205217140	205762225	2	2	249196
XM_034474787.1	205222235	205225392	205762225	2	5	249198
XR_004602486.1	205241288	205244094	205762225	1	3	249203
XM_034474748.1	205248787	205385079	205762225	1	17	249206
XM_034474751.1	205248787	205385079	205762225	1	16	249223
XM_034474753.1	205248787	205385079	205762225	1	13	249239
XM_034474749.1	205248787	205385079	205762225	1	16	249252
XM_034474763.1	205298947	205385079	205762225	1	8	249268
XM_034474785.1	205342682	205346695	205762225	2	8	249276
XR_004602482.1	205345768	205349263	205762225	2	8	249284
XM_034474756.1	205350284	205385079	205762225	1	10	249292
XM_034474755.1	205351330	205385079	205762225	1	11	249302
XM_034474754.1	205351330	205385079	205762225	1	10	249313
XM_034474759.1	205351330	205385079	205762225	1	9	249323
XM_034474758.1	205351330	205385079	205762225	1	9	249332
XM_034474760.1	205351330	205385079	205762225	1	8	249341
XM_034474757.1	205351330	205385079	205762225	1	9	249349
XM_034474764.1	205351330	205762225	205762225	1	18	249358
XM_034474789.1	205399143	205402648	205762225	2	5	249376
XM_034474788.1	205399143	205405340	205762225	2	11	249381
XM_034474767.1	205423399	205762225	205762225	1	13	249392
XM_034474765.1	205423399	205762225	205762225	1	16	249405
XM_034474766.1	205423399	205762225	205762225	1	15	249421
XM_034474768.1	205423399	205762225	205762225	1	13	249436
XM_034474773.1	205423399	205762225	205762225	1	12	249449
XM_034474770.1	205423399	205762225	205762225	1	12	249461
XR_004602484.1	205424145	205430874	205762225	2	3	249473
XM_034474779.1	205488505	205792875	205762225	2	13	249476
XM_034474790.1	205499434	205501824	205792875	1	4	249489
XM_034474784.1	205503006	205507443	205792875	1	7	249493
XM_034474793.1	205576382	205633986	205792875	2	6	249500
XR_004602483.1	205603283	205633698	205792875	2	4	249506
XM_034474792.1	205603283	205633986	205792875	2	6	249510
XM_034474791.1	205603489	205633986	205792875	2	6	249516
XM_011428784.3	205635991	205639766	205792875	1	6	249522
XR_004602489.1	205642621	205644833	205792875	1	3	249528
XR_004602488.1	205658454	205661930	205792875	1	3	249531
XR_004602487.1	205659717	205661930	205792875	1	3	249534
XR_004602490.1	205672059	205675408	205792875	2	3	249537
XR_004602485.1	205697624	205700071	205792875	2	2	249540
XM_034474769.1	205726175	205762225	205792875	1	12	249542
XM_034474771.1	205726175	205762225	205792875	1	11	249554
XM_034474772.1	205749516	205762225	205792875	1	10	249565
XM_034474777.1	205783243	205792870	205792875	2	13	249575
XM_034474781.1	205783243	205792871	205792875	2	13	249588
XM_034474780.1	205783243	205792871	205792875	2	13	249601
