gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue	Gene Type	Protein accession
LOC105348583	LOC105348583	4	0.312548933	4.0166462	0.867313916	0.360364254	0.279470827	1.51E-68	4.61E-63	uncharacterized LOC105348583	Q8NHQ8.2	8.99E-30	K05B2.2a.1	4.16E-20	RASSF8-PA	2.47E-28	XP_030845307.1	6.34E-18	protein-coding	XP_011456391.2
LOC105329587	LOC105329587	4	0.312353377	2.522606848	0.779935275	0.40048628	0.257130047	6.08E-63	1.86E-57	serine/threonine-protein kinase PAK 3	Q62829.1	0	C09B8.7b.1	0	Pak-PI	0	XP_030837986.1	0	protein-coding	XP_011429186.1
LOC105348486	LOC105348486	4	0.30785639	3.831403955	0.899676375	0.3421857	0.342685585	1.11E-84	3.39E-79	metalloprotease TIKI1-like	B1ATG9.1	3.98E-163	C05G5.5a.1	3.64E-53			XP_791594.2	1.18E-146	protein-coding	XP_034314874.1
LOC105340880	LOC105340880	4	0.306179634	1.025007027	0.524271845	0.584009301	0.267305192	1.73E-65	5.28E-60	dachshund homolog 1	Q9UI36.4	1.28E-60	B0412.1a.1	1.07E-47	dac-PC	2.99E-62	XP_030837149.1	5.40E-58	protein-coding	XP_011445430.2
LOC105345408	LOC105345408	5	0.569684428	6.410551206	0.913705584	0.623487957	0.571413752	1.78E-114	5.45E-109	quinone reductase-like	Q93T20.1	6.30E-16	W06D12.2.1	0.24	Gdn1-PA	5.4	XP_030830078.1	3.02E-51	protein-coding	XP_011451842.1
LOC105339352	LOC105339352	5	0.558774192	2.395454272	0.852791878	0.655229261	0.570590771	2.68E-114	8.21E-109	zinc finger protein ZIC 4	A0JC51.1	6.14E-136	C47C12.3a.2	6.55E-57	opa-PA	4.53E-100	XP_030837642.1	7.88E-129	protein-coding	XP_034329812.1
LOC105324760	LOC105324760	5	0.520371127	13.03507306	0.974619289	0.533922459	0.618524099	9.81E-125	3.00E-119	uncharacterized LOC105324760	Q7KM13.1	0.002	C32E12.3.1	1.2	Hey-PA	0.000198	XP_011662791.1	1.65E-06	protein-coding	XP_011422224.2
LOC105333225	LOC105333225	5	0.504692553	4.146108312	0.776649746	0.649832895	0.445011683	9.40E-88	2.88E-82	T-box brain protein 1	Q64336.2	1.91E-91	F21H11.3.2	6.33E-55	byn-PC	1.92E-60	XP_791266.2	1.23E-90	protein-coding	XP_034310283.1
LOC105339321	LOC105339321	5	0.488185695	2.834086439	0.781725888	0.624497286	0.462602941	2.10E-91	6.42E-86	T-box-containing protein TBX6L	D3ZJK7.1	2.36E-52	F21H11.3.2	7.97E-49	Doc2-PA	9.22E-49	XP_011680189.2	4.19E-49	protein-coding	XP_011443115.2
LOC105340519	LOC105340519	5	0.45711274	15.01294277	0.878172589	0.520527224	0.467519002	1.99E-92	6.07E-87	uncharacterized LOC105340519	B4F220.1	4	F52H3.7a.2	4.2	CG30069-PA	9	XP_003724227.3	1.4	protein-coding	XP_011444918.2
LOC105333922	LOC105333922	5	0.452750126	5.204289944	0.664974619	0.680853243	0.358669792	3.93E-70	1.20E-64	forkhead box protein L2	Q12951.3	2.25E-31	C25A1.2.2	1.41E-39	fd102C-PA	3.80E-36	XP_003725384.1	8.84E-47	protein-coding	XP_011435457.2
LOC105345833	LOC105345833	5	0.443951969	3.228799219	0.725888325	0.611598167	0.383907609	3.12E-75	9.54E-70	guanine deaminase	Q5RAV9.1	1.69E-156	F38E11.3.1	1.41E-12	DhpD-PA	2.42E-114	XP_030855907.1	3.03E-141	protein-coding	XP_011452452.2
LOC105339354	LOC105339354	5	0.426635143	2.053417685	0.751269036	0.567885968	0.388215942	4.16E-76	1.27E-70	zinc finger protein ZIC 4	O73689.1	8.07E-121	C47C12.3b.1	6.32E-54	opa-PA	3.99E-95	XP_030837642.1	1.00E-114	protein-coding	XP_011443176.2
LOC105347565	LOC105347565	5	0.417667574	5.559878496	0.934010152	0.447176696	0.448877532	1.49E-88	4.55E-83	nuclear distribution protein nudE homolog 1	Q9CZA6.1	1.06E-100	R11A5.2.1	8.59E-11	nudE-PF	4.21E-31	XP_030847347.1	9.03E-103	protein-coding	XP_034314630.1
LOC117680460	LOC117680460	5	0.415955395	3.595367345	0.944162437	0.440554908	0.485417893	3.59E-96	1.10E-90	lysM and putative peptidoglycan-binding domain-containing protein 2-like	Q8IV50.1	5.59E-17	B0041.3.1	1.38E-08	red-PE	6.02E-15	XP_030828012.1	1.42E-14	protein-coding	XP_034320197.1
LOC105341603	LOC105341603	5	0.409757196	1.318144442	0.644670051	0.635607619	0.359421272	2.77E-70	8.48E-65	tetratricopeptide repeat protein 32	Q5I0X7.1	2.75E-21	R05F9.10.1	9.51E-08	Tpr2-PC	4.37E-05	XP_030829761.1	4.33E-20	protein-coding	XP_011446497.2
LOC105325527	LOC105325527	5	0.396020369	6.02798757	0.964467005	0.410610593	0.561429985	2.53E-112	7.75E-107	probable E3 ubiquitin-protein ligase XERICO	Q04781.1	3.41E-06	Y54E10A.11.2	0.000432	CG15814-PD	2.76E-05	XP_794833.2	5.74E-06	protein-coding	XP_019921615.2
LOC105334613	LOC105334613	5	0.391245981	2.858184514	0.54822335	0.71366165	0.316006907	1.33E-61	4.07E-56	homeobox protein orthopedia	Q6SZ65.1	2.02E-62	D1007.1.1	3.56E-26	otp-PC	9.34E-41	XP_784599.1	1.68E-60	protein-coding	XP_011436433.1
LOC105331022	LOC105331022	5	0.384825174	0.765349706	0.629441624	0.611375478	0.346132482	1.30E-67	3.96E-62	zinc finger protein 521	Q80TS5.2	0	C55B7.12a.1	2.77E-21	Oaz-PB	2.79E-72	XP_011678573.2	0	protein-coding	XP_011431322.2
LOC105318331	LOC105318331	5	0.368938767	5.486126032	0.903553299	0.408319871	0.294994597	1.92E-57	5.87E-52	rab5 GDP/GTP exchange factor-like	O18973.1	2.13E-154	Y39A1A.5.1	2.16E-91	Rabex-5-PA	2.09E-85	XP_030831441.1	7.68E-142	protein-coding	XP_034317893.1
LOC105330764	LOC105330764	5	0.356928586	6.667895441	0.969543147	0.368141003	0.416707354	6.37E-82	1.95E-76	G1/S-specific cyclin-D2	P30280.1	1.90E-115	Y38F1A.5.2	2.89E-30	CycD-PF	1.24E-39	XP_030850103.1	1.30E-80	protein-coding	XP_011430967.2
LOC117684631	LOC117684631	5	0.356219918	8.341365363	0.923857868	0.385578703	0.274443595	2.12E-53	6.48E-48	uncharacterized LOC117684631_ncRNA									lncRNA	
LOC105326177	LOC105326177	5	0.35481949	1.535276562	0.76142132	0.465996264	0.328070719	5.29E-64	1.62E-58	uncharacterized LOC105326177	Q8RCS8.1	2.6	ZC518.3b.1	2.3	CG11498-PB	4.8	XP_030853180.1	9.7	protein-coding	XP_034336489.1
LOC105329687	LOC105329687	5	0.35100419	1.441763376	0.771573604	0.454919905	0.332418273	7.18E-65	2.20E-59	lysM and putative peptidoglycan-binding domain-containing protein 2	Q6DEF4.1	2.27E-16	B0041.3.1	2.01E-08	red-PE	1.14E-14	XP_011678898.1	4.66E-15	protein-coding	XP_011429329.3
LOC105347368	LOC105347368	5	0.347556505	4.821487306	0.92893401	0.374145527	0.374430677	2.60E-73	7.94E-68	zinc finger protein 37 homolog	P08043.2	5.85E-34	Y55F3AM.14.2	4.58E-25	crol-PB	3.35E-29	NP_999781.1	1.11E-31	protein-coding	XP_011454719.2
LOC105330792	LOC105330792	5	0.344019934	2.923701746	0.812182741	0.423574544	0.280905679	1.14E-54	3.49E-49	dynactin subunit 3	Q0P5A1.1	5.43E-37	F09G2.1b.1	2.1	Golgin104-PA	0.28	XP_782749.2	1.18E-38	protein-coding	XP_019923889.2
LOC105343076	LOC105343076	5	0.334121944	3.247936034	0.918781726	0.363657585	0.333936092	3.57E-65	1.09E-59	tripartite motif-containing protein 3	A4IF63.1	5.04E-41	F54G8.4a.1	4.17E-25	tn-PC	7.17E-23	XP_787393.2	9.80E-36	protein-coding	XP_034328262.1
LOC105322822	LOC105322822	5	0.327450317	2.664237779	0.908629442	0.360378282	0.308814164	3.55E-60	1.09E-54	rhoGEF domain-containing protein gxcJ	Q9TW28.1	5.12E-21	F13E6.6.1	1.63E-20	RhoGEF64C-PB	2.86E-78	XP_030848509.1	2.60E-17	protein-coding	XP_034300582.1
LOC105321460	LOC105321460	5	0.327017761	3.24681875	0.918781726	0.355925408	0.327136136	8.12E-64	2.48E-58	"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"	O94760.3	1.33E-53	F38H4.5.1	0.000336	CG1764-PA	1.85E-51	XP_788796.5	6.28E-51	protein-coding	XP_034303475.1
LOC105347625	LOC105347625	6	0.628181834	16.05828956	0.97826087	0.642141431	0.795536045	3.84E-158	1.17E-152	paired box protein Pax-6	Q9UBX0.1	1.95E-14	D1007.1.1	2.45E-12	PHDP-PA	2.60E-12	XP_003729834.1	1.81E-11	protein-coding	XP_034306784.1
LOC105335058	LOC105335058	6	0.528322497	9.732808285	0.983695652	0.537079224	0.697488807	1.26E-136	3.86E-131	THO complex subunit 3-like	Q96J01.1	1.20E-177	F32H2.4.1	3.59E-50	tex-PA	1.77E-154	XP_011662647.2	4.50E-179	protein-coding	XP_034329501.1
LOC105317254	LOC105317254	6	0.527987171	2.767645786	0.85326087	0.618787512	0.562230683	4.09E-108	1.25E-102	uncharacterized LOC105317254	P60322.2	3.94E-20	R03D7.7.1	4.32E-07	nos-PB	2.97E-13	XP_030841829.1	8.16E-20	protein-coding	XP_011412138.2
LOC105323051	LOC105323051	6	0.507978809	2.379453018	0.804347826	0.631541222	0.506883853	8.17E-97	2.50E-91	transcription factor Sp5	Q6BEB4.1	3.27E-62	Y40B1A.4.1	8.51E-43	Sp1-PB	1.66E-50	XP_789110.2	1.26E-60	protein-coding	XP_011420310.2
LOC105339015	LOC105339015	6	0.507185656	2.666740604	0.798913043	0.634844631	0.511743963	8.47E-98	2.59E-92	uncharacterized LOC105339015	O80875.1	1.7	K11D12.12.1	0.064	CG6420-PB	0.9	XP_030835648.1	1.1	protein-coding	XP_034301419.1
LOC105332606	LOC105332606	6	0.495165432	12.40827863	0.972826087	0.508996869	0.598475406	1.25E-115	3.84E-110	transcription factor GATA-4	Q91677.1	1.42E-86	W09C2.1b.1	4.89E-47	pnr-PD	5.74E-63	NP_001005725.1	2.14E-68	protein-coding	XP_034333068.1
LOC105329605	LOC105329605	6	0.483481175	1.736639222	0.668478261	0.723256392	0.463295957	4.68E-88	1.43E-82	uncharacterized LOC105329605	Q6LVC3.1	2.3	F21F3.1.2	0.29	CG46442-PA	1.1	XP_011665347.2	1.2	protein-coding	XP_011429207.2
LOC117690260	LOC117690260	6	0.481337929	11.72684982	0.701086957	0.686559527	0.380193909	1.09E-71	3.34E-66	uncharacterized LOC117690260	B5RQT9.1	0.002	C15B12.6a.1	0.041			XP_030832423.1	1.7	protein-coding	XP_034329757.1
LOC105338270	LOC105338270	6	0.449385347	3.583639083	0.929347826	0.483549145	0.481399108	1.12E-91	3.41E-86	nitrogen regulatory protein GLN3	P52168.1	1.22E-48	W09C2.1b.1	6.14E-41	pnr-PD	2.32E-43	XP_011667273.1	3.09E-47	protein-coding	XP_011441596.1
LOC105336839	LOC105336839	6	0.423527822	27.6700551	0.983695652	0.43054762	0.584665017	9.37E-113	2.87E-107	mRNA decay activator protein ZFP36L1	Q805B4.1	3.03E-49	F38B7.1b.1	1.09E-29	Tis11-PD	2.95E-44	XP_782811.1	2.71E-49	protein-coding	XP_011439615.2
LOC105321987	LOC105321987	6	0.415044954	2.867534657	0.858695652	0.483343491	0.436469242	1.00E-82	3.07E-77	protein odd-skipped-related 2	Q32NK7.1	2.81E-51	C34H3.2.1	8.31E-52	odd-PA	8.26E-46	XP_011678010.2	1.02E-50	protein-coding	XP_011418803.2
LOC105339022	LOC105339022	6	0.401152895	6.512467201	0.967391304	0.414674903	0.48400394	3.35E-92	1.02E-86	ras-specific guanine nucleotide-releasing factor RalGPS1	Q5JS13.1	0	T28F12.3.1	2.80E-21	CG5522-PF	1.71E-142	XP_030853328.1	4.43E-176	protein-coding	XP_034318413.1
LOC105341834	LOC105341834	6	0.395339502	3.355782095	0.902173913	0.438207641	0.391634389	6.46E-74	1.98E-68	uncharacterized LOC105341834	Q9JKA5.2	0.054	B0511.19.1	0.012	Set1-PI	6.3	XP_030838567.1	0.082	protein-coding	XP_011446867.2
LOC105341883	LOC105341883	6	0.382074663	2.002996073	0.891304348	0.428669134	0.412024337	6.60E-78	2.02E-72	negative elongation factor A	Q8BG30.1	2.51E-127	Y76A2B.1b.1	1.6	Nelf-A-PC	2.70E-74	XP_030841167.1	2.14E-36	protein-coding	XP_034327523.1
LOC105329945	LOC105329945	6	0.363748557	0.970602856	0.690217391	0.527005783	0.362414606	3.06E-68	9.37E-63	zinc finger protein 701-like	Q3UMZ3.1	9.52E-57	C55B7.12a.1	9.38E-29	CG12746-PE	7.75E-43	XP_787511.3	2.04E-55	protein-coding	XP_034329486.1
LOC105335166	LOC105335166	6	0.355184274	2.267738629	0.929347826	0.382186588	0.363738368	1.70E-68	5.20E-63	probable ATP-dependent RNA helicase DDX4	Q4R5S7.1	0	Y54E10A.9a.2	3.06E-147	vas-PC	4.06E-150	NP_001139665.1	0	protein-coding	NP_001292258.1
LOC105338218	LOC105338218	6	0.348688671	2.050602748	0.77173913	0.45182194	0.314761546	4.32E-59	1.32E-53	PR domain zinc finger protein 1	O75626.2	3.07E-77	F25D7.3b.1	4.31E-68	Blimp-1-PF	5.19E-81	NP_999739.2	5.93E-59	protein-coding	XP_011441523.2
LOC105325903	LOC105325903	6	0.346451522	4.314866488	0.945652174	0.36636253	0.337642469	1.82E-63	5.55E-58	leucine-rich repeat and WD repeat-containing protein 1	Q9UFC0.2	3.15E-71	K07A1.11.1	0.000166	escl-PC	6.55E-09	XP_030830910.1	4.71E-74	protein-coding	XP_011423989.2
LOC105337235	LOC105337235	6	0.337386532	5.5722807	0.994565217	0.339230174	0.402352616	5.19E-76	1.59E-70	G-protein-signaling modulator 2	P81274.3	0	F32A6.4a.2	2.02E-91	pins-PA	0	XP_030852865.1	0	protein-coding	XP_011440171.2
LOC105322994	LOC105322994	6	0.337361743	2.702775651	0.804347826	0.419422708	0.284907145	2.01E-53	6.14E-48	early growth response protein 1-B	P43300.2	2.62E-67	C27C12.2.1	1.42E-51	sr-PC	4.92E-71	XP_030841169.1	1.16E-65	protein-coding	XP_011420212.2
LOC105340727	LOC105340727	6	0.336706281	9.675085653	0.994565217	0.338546206	0.435064953	1.90E-82	5.81E-77	transcription factor SOX-11	Q06831.2	1.15E-41	C32E12.5.2	1.19E-39	Sox14-PC	3.65E-41	XP_798084.1	2.26E-69	protein-coding	XP_011445203.1
LOC105325769	LOC105325769	6	0.328350845	14.36797042	1	0.328350845	0.495307563	1.78E-94	5.44E-89	disks large-associated protein 5	Q8K4R9.2	1.77E-38	W03A5.6b.1	8.81E-05	vlc-PB	1.11E-16	XP_030829847.1	7.18E-37	protein-coding	XP_011423802.2
LOC105328504	LOC105328504	6	0.328084135	3.841683865	0.891304348	0.368094396	0.264005092	1.74E-49	5.32E-44	peroxisome proliferator-activated receptor gamma coactivator 1-alpha	Q6NZN1.1	2.21E-38	Y73B6BL.6b.7	0.00048	srl-PD	1.72E-19	XP_030841997.1	2.71E-24	protein-coding	XP_011427714.2
LOC105327445	LOC105327445	6	0.318195117	23.63640326	0.994565217	0.319933888	0.358271406	1.94E-67	5.92E-62	sperm-specific protein PHI-2B/PHI-3	Q3HNG7.1	5.91E-12	C18G1.5.1	9.40E-09			XP_030839851.1	5.41E-08	protein-coding	XP_011426236.2
LOC105334024	LOC105334024	6	0.315891611	9.915120339	1	0.315891611	0.484409926	2.77E-92	8.49E-87	axin-1-like	O35625.3	1.96E-99	F16H9.1c.1	4.55E-05	Axn-PG	1.87E-16	XP_030840345.1	8.06E-58	protein-coding	XP_011435601.2
LOC105336795	LOC105336795	7	0.850158461	29.02020448	0.988095238	0.860401334	0.908778072	3.69E-111	1.13E-105	paired mesoderm homeobox protein 2	O97039.1	1.58E-25	F58E6.10a.1	3.00E-49	CG32532-PC	1.83E-69	XP_785238.2	1.47E-23	protein-coding	XP_011439562.1
LOC105348737	LOC105348737	7	0.839233428	9.07244201	0.964285714	0.870316147	0.844879572	8.14E-103	2.49E-97	"POU domain, class 4, transcription factor 3"	P24350.3	2.97E-102	C30A5.7a.1	2.30E-79	acj6-PH	2.02E-94	XP_786727.2	5.08E-98	protein-coding	XP_011456596.1
LOC105335420	LOC105335420	7	0.798434057	17.28652772	0.964285714	0.828005689	0.83361213	2.35E-101	7.17E-96	neurogenic differentiation factor 1	Q92886.2	7.92E-24	Y69A2AR.29.1	7.34E-19	tap-PA	5.71E-21	XP_003728087.2	5.60E-31	protein-coding	XP_011437570.2
LOC105318387	LOC105318387	7	0.793796867	5.282629374	0.94047619	0.844037175	0.811568465	1.65E-98	5.03E-93	SPRY domain-containing SOCS box protein 3	Q5M9B1.1	3.16E-32	Y46E12BL.4b.1	1.08E-17	SP555-PD	3.14E-88	XP_780661.1	2.40E-81	protein-coding	XP_011413771.2
LOC105327195	LOC105327195	7	0.765605327	4.631450766	0.892857143	0.857477966	0.751456883	8.17E-91	2.50E-85	zinc finger protein 768	Q17895.2	7.21E-48	C10A4.8.1	6.35E-49	erm-PB	1.21E-42	XP_011673664.2	6.58E-89	protein-coding	XP_019922322.2
LOC105346085	LOC105346085	7	0.71461434	18.75116773	0.988095238	0.723224151	0.806895076	6.58E-98	2.01E-92	tumor necrosis factor receptor superfamily member 16	Q9Z0W1.2	1.49E-36	B0350.2d.1	0.99	Ank-PE	0.007	XP_030830229.1	7.13E-47	protein-coding	XP_011452846.2
LOC117683687	LOC117683687	7	0.714611471	3.198370658	0.797619048	0.895930799	0.661412183	1.85E-79	5.65E-74	zinc finger protein 768-like	Q17895.2	6.48E-48	C10A4.8.1	5.71E-49	erm-PB	8.67E-43	XP_011673664.2	4.63E-89	protein-coding	XP_034309318.1
LOC105325609	LOC105325609	7	0.708339903	2.664555694	0.80952381	0.875008115	0.689148492	6.18E-83	1.89E-77	protein Tob1-like	Q14106.2	3.52E-62	C03C11.2.1	1.06E-11	Tob-PC	4.62E-56	XP_793565.3	1.50E-55	protein-coding	XP_011423551.1
LOC109618378	LOC109618378	7	0.693003517	6.928659837	0.928571429	0.74631148	0.719599906	8.97E-87	2.74E-81	uncharacterized LOC109618378	A7TRZ7.1	0.39	C52E12.1.1	0.11	CG6686-PB	9.2	XP_030836334.1	0.51	protein-coding	XP_019921522.2
LOC105344257	LOC105344257	7	0.687420703	3.910572907	0.869047619	0.791004645	0.65901853	3.68E-79	1.13E-73	cytosolic phospholipase A2	P47712.2	0	K10F12.3a.1	0.011	Smurf-PB	1.6	XP_030833351.1	0.024	protein-coding	XP_034299599.1
LOC105339662	LOC105339662	7	0.683612455	13.37023587	0.988095238	0.69184875	0.723263972	3.09E-87	9.43E-82	T-box transcription factor T	P24781.1	3.12E-155	F21H11.3.2	3.82E-61	byn-PC	1.24E-99	XP_030850405.1	2.84E-121	protein-coding	XP_034333225.1
LOC105323234	LOC105323234	7	0.67561946	6.180109467	0.892857143	0.756693796	0.668585763	2.34E-80	7.16E-75	uncharacterized LOC105323234	Q5CZR5.1	0.002	C31H1.6b.1	7.56E-48	TTLL1A-PA	5.3	XP_780655.3	2	protein-coding	XP_011420573.2
LOC105345800	LOC105345800	7	0.646893111	2.984174492	0.845238095	0.765338329	0.650294179	4.51E-78	1.38E-72	protein CBFA2T1	Q61909.1	2.24E-156	R119.6.1	0.000275	nvy-PC	2.93E-46	XP_011670537.1	5.99E-165	protein-coding	XP_011452406.2
LOC105336113	LOC105336113	7	0.63885111	5.459602309	0.964285714	0.662512262	0.737724522	4.54E-89	1.39E-83	zinc finger MYND domain-containing protein 19	Q7TSV3.1	2.96E-89	Y48G1A.3.1	0.005	nvy-PC	0.031	XP_030831016.1	0.000162	protein-coding	XP_011438599.2
LOC105335107	LOC105335107	7	0.623999987	3.383316897	0.845238095	0.738253505	0.59881308	1.10E-71	3.37E-66	ELAV-like protein 1	O09032.2	2.11E-145	F35H8.5.1	6.07E-83	Rbp9-PH	5.21E-140	XP_030852742.1	4.66E-123	protein-coding	XP_034313275.1
LOC105344349	LOC105344349	7	0.604986973	1.711769265	0.714285714	0.846981762	0.539965789	1.84E-64	5.63E-59	uncharacterized LOC105344349	Q8THA9.1	0.16	Y106G6H.12c.1	1.1	CG3626-PA	7.3	XP_011663363.2	6.6	protein-coding	XP_034303230.1
LOC117687003	LOC117687003	7	0.60171219	3.761038936	0.952380952	0.6317978	0.636918607	2.09E-76	6.39E-71	uncharacterized LOC117687003	Q923L3.2	0.05	F46C8.3.1	0.76	CG9095-PA	0.18	XP_030830366.1	0.019	protein-coding	XP_034318908.1
LOC117692386	LOC117692386	7	0.599293859	3.750381826	0.880952381	0.680279516	0.586679698	3.45E-70	1.05E-64	uncharacterized LOC117692386	Q58DA7.1	1.8	B0252.1.1	2.8			XP_030855215.1	0.37	protein-coding	XP_034335947.1
LOC105347806	LOC105347806	7	0.587979297	3.647011238	0.952380952	0.617378262	0.638190895	1.45E-76	4.44E-71	leucine-rich repeat-containing protein 15	Q9BXB1.2	5.30E-40	T21D12.9a.2	3.22E-24	CG42346-PD	1.75E-26	XP_030845376.1	2.02E-37	protein-coding	XP_011455326.2
LOC105326681	LOC105326681	7	0.562721268	11.35789047	0.928571429	0.606007519	0.55231449	5.70E-66	1.74E-60	U1 small nuclear ribonucleoprotein A	Q01617.4	1.24E-62	F46A9.6.3	1.06E-29	cpo-PY	2.21E-60	XP_030828402.1	3.12E-100	protein-coding	XP_011425129.2
LOC105347441	LOC105347441	7	0.560616181	6.321106525	0.80952381	0.692525871	0.499169115	1.68E-59	5.14E-54	uncharacterized LOC105347441	Q54L75.1	1.5	ZK617.1d.3	5.5	CG12531-PB	4.5	XP_030834167.1	1.6	protein-coding	XP_011454845.2
LOC105331523	LOC105331523	7	0.528437994	2.462693113	0.761904762	0.693574868	0.488059289	3.71E-58	1.13E-52	uncharacterized LOC105331523	Q10019.1	0.004	T25D10.4.1	0.000372			XP_003726884.1	9.96E-05	protein-coding	XP_011432055.1
LOC105325626	LOC105325626	7	0.522049444	2.379851856	0.642857143	0.812076913	0.443611563	8.30E-53	2.54E-47	methyltransferase-like protein 27	Q8N6F8.2	1.39E-27	R08E5.3.1	0.003	CG1441-PB	0.26	XP_030846743.1	6.40E-29	protein-coding	XP_011423580.2
LOC105336275	LOC105336275	7	0.503185377	18.82110219	1	0.503185377	0.673294272	6.03E-81	1.84E-75	inverted formin-2	Q6NTV6.1	1.25E-78	F56E10.2a.2	1.15E-23	form3-PB	9.74E-70	XP_030837107.1	2.09E-99	protein-coding	XP_034318282.1
LOC105340130	LOC105340130	7	0.499487669	6.116488015	0.916666667	0.544895639	0.454475423	4.13E-54	1.26E-48	serologically defined colon cancer antigen 8 homolog	Q86SQ7.1	1.04E-67	K08C7.3c.1	0.001	CG45105-PD	4.66E-19	XP_030854902.1	2.64E-85	protein-coding	XP_034326735.1
Crt	Crt	8	0.516261096	36.79764389	1	0.516261096	0.614986519	2.23E-60	6.83E-55	calreticulin	P15253.1	0	Y38A10A.5.2	3.97E-165	Calr-PB	7.67E-127	XP_030835922.1	0	protein-coding	NP_001292262.1
LOC105340061	LOC105340061	8	0.472315	26.63647464	0.967741935	0.488058833	0.414595962	1.15E-40	3.51E-35	somatomedin-B and thrombospondin type-1 domain-containing protein	Q8IVN8.2	4.73E-35	R17.3c.1	2.06E-25	CG42339-PB	1.12E-29	XP_030848395.1	3.32E-26	protein-coding	XP_011444200.1
LOC105328829	LOC105328829	8	0.453464996	11.77036836	0.935483871	0.484738444	0.387764997	4.52E-38	1.38E-32	contactin-5	Q9VN14.2	1.38E-139	Y54G2A.25a.1	2.09E-50	Cont-PA	1.39E-134	XP_030829353.1	3.37E-93	protein-coding	XP_034310998.1
LOC105331830	LOC105331830	8	0.438584691	26.09459094	0.951612903	0.460885608	0.444343275	1.48E-43	4.53E-38	uncharacterized LOC105331830	E1BBQ2.2	5.25E-13	R03H10.11.1	0.066	CG31195-PB	2.21E-70	XP_030831956.1	6.24E-25	protein-coding	XP_034336202.1
LOC105327330	LOC105327330	8	0.432039325	29.8238647	1	0.432039325	0.697268897	1.20E-68	3.67E-63	innexin unc-9	O01393.1	4.31E-97	R12H7.1a.1	3.80E-98	ogre-PF	1.17E-17	XP_030830617.1	5.6	protein-coding	XP_011426041.1
LOC105342756	LOC105342756	8	0.431054135	21.80421481	1	0.431054135	0.696151192	1.56E-68	4.76E-63	coiled-coil domain-containing protein 47	Q9D024.2	5.19E-140	ZK1058.4.2	4.83E-92	CG17593-PB	2.97E-98	XP_030846364.1	4.61E-129	protein-coding	XP_034309835.1
LOC105343128	LOC105343128	8	0.430882612	12.03160445	0.983870968	0.437946262	0.585280666	2.04E-57	6.23E-52	thioredoxin-related transmembrane protein 2 homolog	Q7JW12.1	6.31E-63	C35D10.10.1	1.78E-55	CG11007-PB	4.22E-63	XP_030847277.1	7.80E-61	protein-coding	XP_011448636.2
LOC105327153	LOC105327153	8	0.430231439	6.099813094	0.967741935	0.444572487	0.542929595	3.20E-53	9.79E-48	cathepsin Z-like	P05689.2	2.89E-142	F32B5.8a.1	4.84E-114	Swim-PA	3.27E-25	XP_030828574.1	1.14E-134	protein-coding	XP_034337631.1
LOC105336481	LOC105336481	8	0.42533055	22.37787977	0.919354839	0.462640247	0.332881908	8.58E-33	2.62E-27	voltage-dependent T-type calcium channel subunit alpha-1H	O88427.3	0	C54D2.5e.3	0	Ca-alpha1T-PF	0	XP_030839906.1	0	protein-coding	XP_011439113.2
LOC105330430	LOC105330430	8	0.405903005	6.469267662	0.887096774	0.457563387	0.36251941	1.22E-35	3.74E-30	minor histocompatibility antigen H13	Q8TCT9.1	3.06E-174	T05E11.5.1	2.06E-64	Spp-PA	4.02E-158	XP_030838960.1	0	protein-coding	XP_034311122.1
LOC105322305	LOC105322305	8	0.405260665	9.436562133	0.967741935	0.418769354	0.469853337	4.82E-46	1.47E-40	laminin subunit gamma-1	P15215.2	0	C54D1.5.1	0	LanB2-PB	0	XP_030853763.1	0	protein-coding	XP_011419247.2
LOC105347409	LOC105347409	8	0.404807909	8.283612605	0.903225806	0.448180185	0.371678057	1.61E-36	4.92E-31	FK506-binding protein 4	Q9R1M5.2	0.001	B0511.12b.1	0.42			XP_030837982.1	7.29E-14	protein-coding	XP_011454780.2
LOC105347596	LOC105347596	8	0.400568193	12.43152108	0.85483871	0.468589207	0.230187347	5.12E-23	1.57E-17	eosinophil peroxidase	P11678.2	2.12E-106	K10B4.1.1	6.34E-108	CG10211-PB	5.08E-112	XP_030847888.1	2.61E-111	protein-coding	XP_034310733.1
LOC105328023	LOC105328023	8	0.398777517	6.680391593	0.85483871	0.466494454	0.316091344	3.47E-31	1.06E-25	nidogen-1	A1Z877.1	0	F54F3.1b.1	1.66E-157	Ndg-PC	0	XP_791550.3	1.83E-124	protein-coding	XP_034325086.1
LOC105325513	LOC105325513	8	0.39413427	6.426716292	0.951612903	0.414174995	0.433283412	1.76E-42	5.39E-37	translocating chain-associated membrane protein 1-like 1	Q6DED0.1	1.12E-128	C24F3.1a.1	1.21E-96	TRAM-PE	1.09E-91	XP_030829681.1	4.59E-146	protein-coding	XP_011423420.2
LOC105325994	LOC105325994	8	0.393568498	26.23424772	1	0.393568498	0.776077959	1.14E-76	3.48E-71	uncharacterized LOC105325994	Q9H013.3	1.1	R07E3.6.1	0.15	CG2519-PC	3.2	XP_030838125.1	0.012	protein-coding	XP_034306386.1
