gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue	Gene Type	Protein accession
LOC105341434	LOC105341434	5	0.248216573	2.992502979	0.86537077	0.286832629	0.45682855	1.88E-297	1.94E-291	ileal sodium/bile acid cotransporter	Q28727.1	2.84E-44	Y71G10AR.4.1	5.65E-67	CG11655-PA	2.84E-58	XP_030855670.1	1.30E-47	protein-coding	XP_011446280.2
LOC105334836	LOC105334836	5	0.2445812	6.805985125	0.910007199	0.268768423	0.485917908	0.00E+00	0.00E+00	cytochrome P450 26A1	O43174.2	2.95E-125	Y80D3A.5.1	4.41E-27	Cyp4d20-PA	1.74E-22	XP_001199776.1	1.24E-102	protein-coding	XP_011436768.2
LOC105325421	LOC105325421	5	0.227163358	3.499542024	0.710583153	0.319685819	0.306778679	4.86E-198	5.02E-192	uncharacterized LOC105325421	A4W9J6.1	0.73	F36H1.2b.1	0.088	MED24-PA	0.38	XP_030827963.1	0.35	protein-coding	XP_011423276.1
LOC105327553	LOC105327553	5	0.225264663	3.015131652	0.856011519	0.263156112	0.439056062	1.50E-285	1.55E-279	uncharacterized LOC105327553	P14547.1	0.006	BE0003N10.6d.1	0.98	S-PA	0.017	XP_793412.2	0.44	protein-coding	XP_034331151.1
LOC105326542	LOC105326542	5	0.214940608	3.611977446	0.764578834	0.281122886	0.351618504	1.70E-227	1.76E-221	uncharacterized LOC105326542	O95671.3	7.35E-39	F20C5.2c.1	0.34	Nph-PB	0.1	XP_799003.4	2.9	protein-coding	XP_011424939.2
LOC105319166	LOC105319166	5	0.203561077	6.368623776	0.949604032	0.214364167	0.443575104	1.42E-288	1.47E-282	ras and EF-hand domain-containing protein homolog	A1A600.2	1.57E-65	4R79.2b.1	1.97E-69	Rab8-PC	2.12E-45	XP_030833265.1	1.09E-91	protein-coding	XP_011414883.2
LOC117680998	LOC117680998	5	0.197632666	5.835543718	0.879049676	0.224825367	0.367005805	1.19E-237	1.22E-231	uncharacterized LOC117680998	Q6R7G0.1	2.29E-37	R31.1d.1	0.21	FASN3-PC	1.5	XP_030844441.1	0.021	protein-coding	XP_034299620.1
LOC105331557	LOC105331557	5	0.190339771	9.222284137	0.842332613	0.225967471	0.287846691	1.15E-185	1.19E-179	histone H1.2	P15796.3	4.34E-29	Y73B6BL.9a.1	3.82E-30	His1:CG33861-PA	1.42E-06	XP_030840668.1	4.54E-20	protein-coding	XP_011432113.1
LOC105320164	LOC105320164	5	0.189964903	1.654807834	0.590352772	0.321782013	0.257957872	3.31E-166	3.41E-160	"beta-1,3-galactosyltransferase 5"	Q9Y2C3.1	5.07E-37	Y39E4B.9d.1	3.73E-24	CG8673-PA	4.22E-37	XP_030846806.1	1.00E-41	protein-coding	XP_034298925.1
LOC105340175	LOC105340175	5	0.187067554	1.834106102	0.515478762	0.362900604	0.216929977	1.21E-139	1.25E-133	protein Wnt-2b-A	Q98SN7.1	6.07E-167	W01B6.1.1	4.27E-85	Wnt2-PA	1.04E-82	XP_779946.1	1.20E-113	protein-coding	XP_011444400.1
LOC105336262	LOC105336262	5	0.1787557	2.321372246	0.851691865	0.209883066	0.371181767	2.06E-240	2.12E-234	"beta-1,3-galactosyltransferase 1"	O54904.2	1.15E-36	C54C8.3.1	2.89E-17	CG11357-PD	2.87E-39	XP_030846806.1	7.46E-36	protein-coding	XP_019926180.2
LOC105347596	LOC105347596	5	0.175540975	15.82420332	0.933765299	0.18799261	0.372919373	1.46E-241	1.51E-235	eosinophil peroxidase	P11678.2	2.12E-106	K10B4.1.1	6.34E-108	CG10211-PB	5.08E-112	XP_030847888.1	2.61E-111	protein-coding	XP_034310733.1
LOC105330972	LOC105330972	5	0.174284511	2.854676379	0.769618431	0.226455739	0.293885855	1.31E-189	1.35E-183	protein rolling stone-like	O44252.2	1.30E-08	T06C12.3.1	5.3	CG9555-PC	6.51E-18	XP_001199384.2	3.40E-13	protein-coding	XP_011431253.2
LOC105322063	LOC105322063	5	0.173559286	13.21366614	0.423326134	0.409989538	0.153984917	3.30E-99	3.41E-93	ALX homeobox protein 1	P54366.2	2.12E-34	ZK993.1b.1	1.16E-26	Gsc-PC	2.85E-34	NP_999663.1	5.56E-46	protein-coding	XP_011418886.2
LOC105339662	LOC105339662	5	0.173203049	5.998638853	0.573794096	0.301855753	0.258498772	1.47E-166	1.52E-160	T-box transcription factor T	P24781.1	3.12E-155	F21H11.3.2	3.82E-61	byn-PC	1.24E-99	XP_030850405.1	2.84E-121	protein-coding	XP_034333225.1
LOC105322769	LOC105322769	5	0.163983791	4.720544536	0.953203744	0.172034354	0.431837285	1.00E-280	1.03E-274	contactin	Q9VN14.2	2.14E-177	C33F10.5d.1	6.05E-72	Cont-PA	1.27E-170	XP_030829353.1	2.73E-92	protein-coding	XP_011419952.2
LOC105319801	LOC105319801	5	0.163976499	5.050054866	0.921526278	0.177940123	0.364356346	6.68E-236	6.90E-230	uncharacterized LOC105319801	Q03280.1	1.5			sano-PE	0.78	XP_030829517.1	6.4	protein-coding	XP_011415787.1
LOC105317589	LOC105317589	5	0.157836896	0.723798856	0.426205904	0.37033015	0.185938094	1.10E-119	1.13E-113	uncharacterized LOC105317589	Q9NWW9.1	9.04E-06	F55A4.5.1	1.6	Cals-PD	6.3	XP_030854007.1	0.49	protein-coding	XP_019918486.2
LOC105346960	LOC105346960	5	0.157389495	3.312118445	0.645068395	0.243988849	0.235460158	1.28E-151	1.32E-145	protein Wnt-4	P56705.4	8.74E-108	K10B4.6a.1	7.61E-83	Wnt2-PA	2.43E-70	XP_030842454.1	4.79E-98	protein-coding	XP_011454083.2
LOC105322327	LOC105322327	5	0.156436466	0.525308619	0.349892009	0.447099282	0.15331982	8.79E-99	9.07E-93	adipolin	A4IH36.1	1.62E-47	C06E2.3.1	3.1	CG14650-PA	0.93	XP_030843557.1	1.09E-51	protein-coding	XP_011419273.2
LOC105347701	LOC105347701	5	0.156268545	1.458784458	0.683945284	0.228481062	0.280094492	1.31E-180	1.35E-174	uncharacterized LOC105347701	P25666.2	0.31	T11F9.12.1	5.43E-07	CG1695-PC	2.4	XP_030829871.1	1.8	protein-coding	XP_011455176.3
LOC105337692	LOC105337692	5	0.155655858	16.08813494	0.99712023	0.156105405	0.488174305	0.00E+00	0.00E+00	uncharacterized LOC105337692	C4JTH6.1	1.2	T05F1.4.1	5.7	RhoGAP18B-PD	2.9	XP_030830981.1	0.01	protein-coding	XP_011440857.2
LOC105324997	LOC105324997	5	0.154764381	1.266958526	0.6587473	0.234937405	0.265105274	7.49E-171	7.73E-165	uncharacterized LOC105324997	P09760.2	3.96E-14	R151.1d.1	2.23E-12	InR-PD	2.37E-14	XP_030833437.1	1.24E-15	protein-coding	XP_034311131.1
LOC105342828	LOC105342828	5	0.15467593	4.465117874	0.827213823	0.186984218	0.324174903	1.92E-209	1.99E-203	tissue factor pathway inhibitor	P86862.1	5.97E-12	Y43F8B.3h.1	2.14E-10	Acp24A4-PC	2.86E-10	XP_030856210.1	4.37E-11	protein-coding	XP_011448181.2
LOC105322697	LOC105322697	6	0.694206628	13.35330437	0.908629442	0.764015116	0.720681827	0	0	cubilin	Q9JLB4.3	1.19E-59	ZC116.3.1	1.00E-25	Cubn-PB	6.63E-52	XP_030827983.1	6.31E-64	protein-coding	XP_011419847.2
LOC105322336	LOC105322336	6	0.660231896	13.52823243	0.918781726	0.718594936	0.722466055	0	0	uncharacterized LOC105322336	H9J9M0.1	1.30E-46	C54G7.3a.1	5.59E-37	Cda5-PH	1.68E-56	XP_030842571.1	1.1	protein-coding	XP_034336071.1
LOC105324613	LOC105324613	6	0.608729245	17.71000778	0.960116026	0.634016336	0.762277405	0	0	chitin synthase chs-2	G5EBQ8.1	0	F48A11.1b.1	0	kkv-PD	0	XP_030836433.1	0.63	protein-coding	XP_011422034.2
LOC105336319	LOC105336319	6	0.606542758	12.16942354	0.910804931	0.665941452	0.695537693	0	0	uncharacterized LOC105336319	O35930.2	0.018	F33E2.6.1	4.78E-05			XP_011664027.2	2.92E-05	protein-coding	XP_011438875.2
LOC105327360	LOC105327360	6	0.559559414	3.320798197	0.74546773	0.750615206	0.504625524	0	0	uncharacterized LOC105327360	P34735.1	3.35E-05	Y50D4C.4a.2	0.047	oxt-PB	0.002	XP_030832229.1	0.000205	protein-coding	XP_011426086.2
LOC105317751	LOC105317751	6	0.536841948	38.08408144	0.992748368	0.540763365	0.854047366	0	0	transcription factor GATA-3	P23772.1	1.01E-88	W09C2.1f.1	4.23E-59	grn-PB	1.04E-64	NP_999704.1	3.21E-74	protein-coding	XP_011412780.1
LOC105341197	LOC105341197	6	0.441990572	2.955290793	0.702683104	0.629004127	0.447246601	3.97E-290	4.10E-284	uncharacterized LOC105341197	Q9W5U2.2	2.97E-08	H02I12.1.1	8.42E-05	Muc68E-PA	2.25E-06	XP_030833618.1	0.002	protein-coding	XP_034327352.1
LOC105331572	LOC105331572	6	0.407893192	2.559244485	0.672951414	0.606125767	0.400610843	4.05E-259	4.18E-253	chitotriosidase-1	Q13231.1	1.37E-132	C04F6.3.1	4.48E-95	Cht7-PA	1.50E-109	XP_030850869.1	4.95E-06	protein-coding	XP_011432131.2
LOC105330259	LOC105330259	6	0.402806156	13.70476954	0.899202321	0.447959426	0.580366306	0	0	uncharacterized LOC105330259	M9MH90.1	3.1	Y41C4A.22.1	0.1	CG42749-PC	5.73E-30	XP_030831990.1	3.1	protein-coding	XP_011430170.2
LOC105332539	LOC105332539	6	0.400044693	4.391930145	0.750543872	0.533006408	0.449407925	1.43E-291	1.48E-285	location of vulva defective 1	Q6AZB0.2	0.37	Y44E3B.2.1	5.2	CG3335-PA	1.8	XP_030828398.1	0.008	protein-coding	XP_011433470.2
LOC105325417	LOC105325417	6	0.380030393	9.662430478	0.863669326	0.440018398	0.497794679	0.00E+00	0.00E+00	transcription factor AP-2-epsilon	P34056.2	2.48E-124	K06A1.1.1	4.21E-71	TfAP-2-PC	4.13E-101	XP_030839379.1	2.43E-128	protein-coding	XP_011423272.1
LOC105325226	LOC105325226	6	0.372387793	3.530542546	0.723712835	0.514551871	0.413692181	8.58E-268	8.86E-262	uncharacterized protein K04H4.2	Q28864.1	4.06E-24	C37C3.6b.2	3.85E-21	Ppn-PE	4.89E-19	XP_030854406.1	7.35E-25	protein-coding	XP_011422987.2
LOC105342889	LOC105342889	6	0.372266716	4.59796294	0.673676577	0.552589667	0.372225732	2.33E-240	2.40E-234	metalloprotease mig-17	Q20930.3	1.51E-28	F57B7.4.1	1.33E-29	stl-PE	6.07E-13	XP_011676907.2	3.20E-25	protein-coding	XP_011448277.2
LOC105327948	LOC105327948	6	0.351414817	4.791793671	0.836113125	0.420295778	0.47151482	2.34E-306	2.41E-300	uncharacterized LOC105327948	Q3SKH7.1	0.095	C04F6.5.1	1.5	CG17109-PB	1.2	XP_003724032.2	2.33E-10	protein-coding	XP_034336352.1
LOC105343806	LOC105343806	6	0.335100707	3.560914782	0.732414793	0.45752859	0.4053459	2.95E-262	3.05E-256	interferon regulatory factor 1	Q98925.1	4.48E-39	T21B4.17.1	6			XP_780964.3	3.93E-35	protein-coding	XP_011449592.2
LOC105338064	LOC105338064	6	0.327999391	5.904384475	0.733139956	0.447389872	0.383930358	4.38E-248	4.52E-242	uncharacterized LOC105338064	A7LCJ3.1	0.77	F29D11.1.1	0.12	ref(2)P-PB	0.55	XP_011678446.1	2.2	protein-coding	XP_034306213.1
LOC105340396	LOC105340396	6	0.322630992	10.21244742	0.882523568	0.365577763	0.478958572	0.00E+00	2.46E-305	prolow-density lipoprotein receptor-related protein 1	O75581.2	4.22E-75	F29D11.1.1	1.27E-40	Lrp4-PC	5.58E-63	XP_030828933.1	1.78E-102	protein-coding	XP_019927830.2
LOC105340330	LOC105340330	6	0.321060735	11.65288034	0.938361131	0.342150505	0.527558012	0	0	paired box protein Pax-8	Q02962.4	2.90E-83	K06B9.5b.1	5.47E-67	sv-PI	1.19E-70	XP_030835537.1	2.37E-82	protein-coding	XP_011444618.2
LOC105344190	LOC105344190	6	0.304860164	6.079678566	0.723712835	0.421244656	0.365701119	4.64E-236	4.78E-230	mucin-5AC	Q20930.3	5.11E-18	F57B7.4.1	4.50E-19	sona-PF	2.15E-14	XP_011664728.2	6.28E-21	protein-coding	XP_011450158.2
LOC105345004	LOC105345004	6	0.302507028	41.55469815	0.998549674	0.302946399	0.749430203	0	0	protein PLANT CADMIUM RESISTANCE 3	Q9LQU4.1	4.85E-11	C09E10.2a.1	9.9			XP_030831837.1	5.33E-40	protein-coding	XP_011451269.1
LOC105327728	LOC105327728	6	0.298999467	2.687947967	0.712835388	0.419450931	0.372968405	7.53E-241	7.77E-235	uncharacterized LOC105327728	Q6ZT07.2	1.4	ZK757.10.1	0.053			XP_030847893.1	1.9	protein-coding	XP_011426644.2
LOC117687003	LOC117687003	6	0.291555915	9.498707496	0.911530094	0.319853307	0.48680419	0.00E+00	0.00E+00	uncharacterized LOC117687003	Q923L3.2	0.05	F46C8.3.1	0.76	CG9095-PA	0.18	XP_030830366.1	0.019	protein-coding	XP_034318908.1
LOC105343015	LOC105343015	6	0.290605021	1.969894312	0.616388687	0.471463911	0.321360797	5.85E-207	6.04E-201	uncharacterized LOC105343015	Q96RW7.2	6.43E-54	F08C6.1c.2	8.77E-29	Sema5c-PB	5.09E-25	XP_030853396.1	5.80E-41	protein-coding	XP_011448466.2
LOC105332707	LOC105332707	6	0.279806374	4.15840948	0.76142132	0.367479038	0.366429955	1.53E-236	1.58E-230	organic solute transporter subunit alpha	A9ULC7.2	4.06E-24	W01D2.5a.3	2.97E-11	CG5850-PH	8.25E-11	XP_030851286.1	6.25E-30	protein-coding	XP_034323424.1
LOC105324979	LOC105324979	6	0.270767134	8.335406009	0.923857868	0.293083107	0.475322112	0.00E+00	6.77E-303	serine/threonine-protein kinase 17A	Q9UEE5.2	2.21E-111	K12C11.4a.1	4.22E-66	Drak-PD	2.81E-77	XP_030846519.1	6.27E-103	protein-coding	XP_011422577.1
LOC105317364	LOC105317364	7	0.212686221	5.229822915	0.590909091	0.359930528	0.2544059	1.07E-155	1.10E-149	protein Wnt-8b	P28026.2	2.41E-100	W01B6.1.1	8.94E-57	Wnt2-PA	1.31E-47	NP_999832.1	2.96E-81	protein-coding	XP_011412295.2
LOC105346912	LOC105346912	7	0.19653832	3.007831226	0.537337662	0.365763158	0.207010087	1.29E-126	1.33E-120	GATA zinc finger domain-containing protein 14			Y71G12B.16.1	5.2	futsch-PF	6.3	XP_030830688.1	1.2	protein-coding	XP_011453990.2
LOC105319801	LOC105319801	7	0.178152313	6.751838781	0.803571429	0.221700656	0.261477641	4.71E-160	4.86E-154	uncharacterized LOC105319801	Q03280.1	1.5			sano-PE	0.78	XP_030829517.1	6.4	protein-coding	XP_011415787.1
LOC105341552	LOC105341552	7	0.171733247	7.054290942	0.730519481	0.235083734	0.276417826	2.85E-169	2.94E-163	neprilysin-1	Q9W436.2	0	F18A12.8a.1	1.47E-167	Nep1-PD	0	XP_781407.3	0	protein-coding	XP_011446433.2
LOC105337644	LOC105337644	7	0.165516752	8.674320136	0.748376623	0.221167721	0.26230551	1.45E-160	1.50E-154	uncharacterized LOC105337644	Q5F4C0.1	1.69E-11	Y41D4A.3.1	1.6	CG12206-PC	7.8	XP_030846822.1	4.50E-11	protein-coding	XP_034304556.1
LOC105337692	LOC105337692	7	0.162102146	17.82974143	0.960227273	0.168816436	0.346656937	6.89E-213	7.11E-207	uncharacterized LOC105337692	C4JTH6.1	1.2	T05F1.4.1	5.7	RhoGAP18B-PD	2.9	XP_030830981.1	0.01	protein-coding	XP_011440857.2
LOC105322578	LOC105322578	7	0.161622083	9.863242353	0.463474026	0.34871875	0.144156694	2.36E-88	2.43E-82	protein Wnt-11b-2	Q28J82.1	9.53E-117	W01B6.1.1	9.93E-74	Wnt2-PA	1.51E-47	XP_030842454.1	5.01E-93	protein-coding	XP_011419690.1
LOC105329158	LOC105329158	7	0.15828481	3.462451543	0.210227273	0.75292234	0.092584574	3.39E-57	3.50E-51	uncharacterized LOC105329158	P34555.1	5.83E-07	T05G5.2.1	5.14E-08	amos-PA	0.000266	XP_780135.1	3.20E-05	protein-coding	XP_011428642.2
LOC105331830	LOC105331830	7	0.153378369	6.205941844	0.773538961	0.198281375	0.235742291	3.19E-144	3.30E-138	uncharacterized LOC105331830	E1BBQ2.2	5.25E-13	R03H10.11.1	0.066	CG31195-PB	2.21E-70	XP_030831956.1	6.24E-25	protein-coding	XP_034336202.1
LOC105320407	LOC105320407	7	0.152056734	34.30821713	0.967532468	0.157159309	0.295980167	2.25E-181	2.33E-175	histone H1-delta-like	P15870.1	6.27E-25	Y73B6BL.9a.1	8.27E-26	His1:CG33864-PA	2.87E-11	XP_030840668.1	9.15E-26	protein-coding	XP_011416640.2
LOC105320409	LOC105320409	7	0.147664543	54.18189967	0.971590909	0.15198222	0.220282679	9.68E-135	9.99E-129	histone H2B	P35069.2	3.80E-68	H02I12.6.1	2.00E-62	His2B:CG33910-PA	1.78E-60	XP_781938.1	2.62E-67	protein-coding	XP_011416642.2
LOC105345436	LOC105345436	7	0.147057016	1.193719831	0.243506494	0.603914144	0.111167151	2.12E-68	2.18E-62	transcription factor Sp9	Q0VA40.1	5.14E-109	Y40B1A.4.1	3.68E-39	Sp1-PB	1.39E-94	XP_003725948.1	1.68E-87	protein-coding	XP_011451863.1
LOC117680998	LOC117680998	7	0.144643874	5.387065668	0.683441558	0.211640442	0.167249497	2.25E-102	2.33E-96	uncharacterized LOC117680998	Q6R7G0.1	2.29E-37	R31.1d.1	0.21	FASN3-PC	1.5	XP_030844441.1	0.021	protein-coding	XP_034299620.1
LOC105338425	LOC105338425	7	0.137425246	98.66345996	0.997564935	0.137760702	0.273528707	1.73E-167	1.79E-161	histone H3.3A	C0HL66.1	2.02E-95	F45E1.6.1	6.28E-96	His3.3B-PE	2.61E-96	XP_791401.1	1.56E-95	protein-coding	XP_034302190.1
LOC105330091	LOC105330091	7	0.136723301	7.193296248	0.880681818	0.155247103	0.247385936	2.23E-151	2.30E-145	dimethylaniline monooxygenase [N-oxide-forming] 5	P49109.2	9.61E-156	F53F4.5a.1	5.12E-136	Fmo-2-PA	2.31E-49	XP_786100.3	8.08E-148	protein-coding	XP_011429969.1
LOC105341726	LOC105341726	7	0.135793574	1.305307761	0.334415584	0.406062338	0.153114072	8.70E-94	8.98E-88	T-box transcription factor TBX20-like	Q9I9K7.1	1.18E-120	T27A1.6.1	4.92E-84	mid-PA	2.35E-98	XP_030831821.1	1.33E-94	protein-coding	XP_011446707.2
LOC105341104	LOC105341104	7	0.135211871	9.754399278	0.94237013	0.143480642	0.314344584	9.13E-193	9.42E-187	proliferating cell nuclear antigen	P12004.1	2.18E-144	W03D2.4.1	5.19E-93	PCNA-PA	9.76E-141	XP_030835356.1	2.89E-99	protein-coding	XP_011445738.1
LOC105325871	LOC105325871	7	0.134206595	7.791023412	0.945616883	0.141924914	0.28925711	3.28E-177	3.39E-171	structural maintenance of chromosomes protein 2-like	P50533.1	0	M106.1.1	0	SMC2-PA	0	XP_030852161.1	0	protein-coding	XP_011423905.1
LOC105336270	LOC105336270	7	0.132368366	4.100399267	0.581980519	0.227444668	0.164183959	1.65E-100	1.70E-94	glycine N-acyltransferase-like protein 3	Q5SZD4.3	3.64E-13	T10B10.4a.2	9.35E-06	Glyat-PA	5.91E-11	XP_011675218.2	1.2	protein-coding	XP_011438824.2
LOC105320748	LOC105320748	7	0.132248497	5.281185993	0.918831169	0.143931227	0.280308651	1.12E-171	1.16E-165	cell division control protein 6 homolog	Q99741.1	1.38E-144	C43E11.10.1	1.27E-40	Cdc6-PA	2.74E-104	XP_030852856.1	4.04E-152	protein-coding	XP_034303085.1
LOC105344093	LOC105344093	7	0.131540262	5.680174718	0.875	0.150331728	0.252777038	1.08E-154	1.11E-148	chromatin assembly factor 1 subunit A	Q98TA5.1	1.61E-47	T06D10.2.1	3.20E-15	Caf1-180-PB	4.00E-17	XP_011661868.2	4.76E-89	protein-coding	XP_019929182.2
LOC105322769	LOC105322769	7	0.131418926	4.452083795	0.798701299	0.164540769	0.215817031	5.26E-132	5.43E-126	contactin	Q9VN14.2	2.14E-177	C33F10.5d.1	6.05E-72	Cont-PA	1.27E-170	XP_030829353.1	2.73E-92	protein-coding	XP_011419952.2
LOC105338251	LOC105338251	7	0.128721269	1.490171962	0.465097403	0.276761961	0.16411018	1.82E-100	1.88E-94	homeobox protein Dlx6a	P20009.3	1.15E-49	C28A5.4a.1	2.76E-28	Dll-PB	4.16E-35	NP_001123282.1	1.15E-37	protein-coding	XP_011441570.1
LOC117692397	LOC117692397	7	0.128656871	8.577674776	0.729707792	0.176312865	0.136631853	8.53E-84	8.80E-78	histone H2A	Q6PV61.3	2.57E-81	C50F4.13.2	4.18E-68	His2A:CG33865-PA	6.02E-52	NP_999718.1	4.87E-77	protein-coding	XP_034336004.1
LOC105342896	LOC105342896	7	0.128524827	1.57287338	0.382305195	0.336183837	0.124986758	9.49E-77	9.79E-71	ras and EF-hand domain-containing protein homolog	Q08CX1.1	6.12E-111	C33D12.6.1	1.18E-59	Rab1-PA	5.45E-40	XP_030848909.1	1.17E-147	protein-coding	XP_034298905.1
LOC105325948	LOC105325948	8	0.36929708	12.978931	0.960805085	0.384362121	0.641722016	0	0	transient receptor potential cation channel subfamily M member-like 2	A7T1N0.1	1.02E-97	ZK512.3.1	1.34E-59	Trpm-PJ	5.40E-34	XP_030829334.1	8.19E-84	protein-coding	XP_019921765.2
LOC105340661	LOC105340661	8	0.345518765	5.017410701	0.831567797	0.415502821	0.491133921	5.46E-269	5.63E-263	putative phosphatidylglycerol/phosphatidylinositol transfer protein 2	Q54SW1.2	4.89E-08	T20F10.2b.1	0.62			XP_030831835.1	9.27E-16	protein-coding	XP_011445146.2
LOC105334469	LOC105334469	8	0.29952398	4.554571639	0.878177966	0.341074351	0.549704589	5.04E-302	5.20E-296	leucine-rich repeat-containing protein 15	Q8R5M3.1	2.13E-44	T21D12.9c.2	3.39E-28	atk-PC	5.51E-31	XP_030828123.1	1.96E-28	protein-coding	XP_011436222.2
LOC105323230	LOC105323230	8	0.283360078	5.433197135	0.903601695	0.313589582	0.491549551	3.19E-269	3.29E-263	microsomal triglyceride transfer protein large subunit-like	A0A0R4IVV0.1	1.21E-114	K02D7.4.1	3.64E-07	Mtp-PA	1.14E-57	XP_788526.4	4.79E-121	protein-coding	XP_011420570.2
LOC105334531	LOC105334531	8	0.262973133	1.227162713	0.583686441	0.450538361	0.328018191	2.25E-178	2.32E-172	sarcoplasmic calcium-binding protein	P02637.1	2.82E-59	T09A5.1b.1	0.003	CBP-PB	1.50E-07	XP_030836181.1	0.27	protein-coding	XP_011436324.1
LOC105339464	LOC105339464	8	0.262642235	5.550094158	0.852754237	0.307992881	0.442614174	7.97E-242	8.23E-236	leucine-rich repeat transmembrane neuronal protein 3	Q7L985.1	3.54E-23	K03A1.2b.1	8.62E-17	kek2-PA	2.55E-15	XP_030830715.1	5.25E-19	protein-coding	XP_011443327.2
LOC117688545	LOC117688545	8	0.260357887	0.753195725	0.520127119	0.500565877	0.287149064	5.59E-156	5.77E-150	integumentary mucin C.1-like	Q54G14.2	8.64E-10	F57F4.3.1	0.002			XP_030829646.1	1.37E-08	protein-coding	XP_034322550.1
LOC105339347	LOC105339347	8	0.230764321	6.138706956	0.957627119	0.240975132	0.553583316	3.20E-304	3.30E-298	insulin-like growth factor-binding protein-related protein 1	G4V4G1.1	1.76E-50	C09D1.1n.1	4.98E-06	Pxn-PE	3.93E-07	XP_796900.2	5.54E-29	protein-coding	XP_011443144.2
LOC105322000	LOC105322000	8	0.216972066	7.967787047	0.884533898	0.245295365	0.422764969	9.17E-231	9.46E-225	palmitoleoyl-protein carboxylesterase notum1	Q8R116.2	1.24E-135	R04E5.8b.1	0.058	Notum-PA	3.84E-109	XP_030850374.1	4.88E-110	protein-coding	XP_011418813.2
LOC105317281	LOC105317281	8	0.212908551	4.534572347	0.884533898	0.240701403	0.40972312	1.64E-223	1.69E-217	protein CLN8	Q9UBY8.3	6.84E-65	R06B10.4a.1	0.26	nompC-PD	2.2	XP_030852373.1	3.83E-05	protein-coding	XP_011412170.2
LOC105329214	LOC105329214	8	0.21173446	5.771569885	0.961864407	0.220129218	0.524393601	1.03E-287	1.06E-281	collagen alpha-2(IV) chain	P08120.3	0	K04H4.1a.1	0	Col4a1-PA	1.56E-152	NP_999676.1	0	protein-coding	XP_034330526.1
LOC105331350	LOC105331350	8	0.204302284	1.473721572	0.444915254	0.459193706	0.234361232	3.15E-127	3.25E-121	putative uncharacterized protein YHR219W	Q96IV0.1	0.006	Y73B6BL.7a.1	0.000435			XP_030832875.1	0.031	protein-coding	XP_034304134.1
LOC105329196	LOC105329196	8	0.203909878	4.591984999	0.941737288	0.216525225	0.465525518	1.25E-254	1.29E-248	collagen alpha-1(IV) chain	P17139.5	0	K04H4.1a.1	0	Col4a1-PA	9.45E-126	NP_999631.1	0	protein-coding	XP_034328191.1
LOC105333580	LOC105333580	8	0.202787039	4.76130153	0.94279661	0.215090972	0.512464581	5.46E-281	5.64E-275	5-phosphohydroxy-L-lysine phospho-lyase	Q8TBG4.1	0	T01B11.2a.2	1.22E-141	CG8745-PA	0	XP_793741.4	0	protein-coding	XP_034312954.1
LOC105345077	LOC105345077	8	0.202315235	2.289589994	0.794491525	0.254647442	0.350313343	1.21E-190	1.25E-184	uncharacterized LOC105345077	Q3U0J8.2	1.22E-68	C31E10.8.1	2.08E-141	CG12241-PA	2.34E-40	XP_030853737.1	1.07E-173	protein-coding	XP_011451368.2
LOC105340406	LOC105340406	8	0.201127004	1.354985763	0.61440678	0.327351538	0.306084852	2.44E-166	2.51E-160	sodium-dependent serotonin transporter	P51905.1	0	Y54E10BR.7.1	0	SerT-PC	0	XP_790949.4	0	protein-coding	XP_034298933.1
LOC105329046	LOC105329046	8	0.200883431	0.503117707	0.438559322	0.458053041	0.232580162	2.91E-126	3.01E-120	inter-alpha-trypsin inhibitor heavy chain H3	Q9GLY5.1	1.73E-154	K07D8.1.1	0.003	stj-PD	1.54E-07	XP_011681031.2	3.30E-129	protein-coding	XP_011428480.3
LOC105342811	LOC105342811	8	0.190588773	2.498711126	0.748940678	0.254477796	0.319423274	1.18E-173	1.22E-167	galectin-4	O54891.1	7.99E-37	ZK892.1b.1	2.67E-33	galectin-PB	7.38E-14	XP_030855227.1	4.73E-38	protein-coding	XP_011448166.1
LOC105342288	LOC105342288	8	0.190523267	1.070859752	0.479872881	0.397028618	0.234997198	1.42E-127	1.47E-121	insulin-like growth factor-binding protein complex acid labile subunit	O02833.1	4.14E-57	C56E6.6.1	1.41E-40	CG7896-PA	5.49E-47	XP_030845376.1	3.77E-72	protein-coding	XP_011447489.2
LOC109619155	LOC109619155	8	0.190232947	1.970309052	0.693855932	0.274167789	0.3107254	6.97E-169	7.20E-163	uncharacterized LOC109619155	Q9Y6H6.1	5.9	M176.7.2	0.76	Amph-PC	2.5	XP_030833009.1	1.2	protein-coding	XP_034310914.1
LOC105343336	LOC105343336	8	0.190064125	4.236272467	0.723516949	0.262694779	0.328771858	8.68E-179	8.96E-173	uncharacterized LOC105343336	O80786.1	4.4	K07A12.2.1	1.1			XP_030843811.1	1.7	protein-coding	XP_011448956.2
LOC105344715	LOC105344715	8	0.189988986	1.433353636	0.672669492	0.28244032	0.295513575	1.49E-160	1.54E-154	acetylcholine receptor subunit alpha-like 1	P09478.2	7.80E-70	D2092.3.1	1.65E-68	nAChRalpha1-PC	1.31E-62	XP_782644.4	6.22E-70	protein-coding	XP_011450859.2
