gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue	Gene Type	Protein accession
LOC105337382	LOC105337382	4	0.23054559	1.565041899	0.723549488	0.318631405	0.199134728	1.08E-111	4.13E-106	radical S-adenosyl methionine domain-containing protein 2	Q5RH95.1	8.42E-162	F49E2.1a.1	5.34E-06	ADD1-PA	0.18	XP_030854223.1	1.00E-05	protein-coding	XP_011440389.2
LOC105340092	LOC105340092	4	0.229007073	6.384547904	0.913822526	0.250603445	0.130123505	4.78E-73	1.83E-67	teratocarcinoma-derived growth factor 1	P51865.1	1.01E-18	ZC116.3.1	0.00066	slow-PB	0.001	XP_787941.2	3.29E-18	protein-coding	XP_011444244.2
LOC105347368	LOC105347368	4	0.228700703	3.523496693	0.94112628	0.243007456	0.219903095	1.91E-123	7.30E-118	zinc finger protein 37 homolog	P08043.2	5.85E-34	Y55F3AM.14.2	4.58E-25	crol-PB	3.35E-29	NP_999781.1	1.11E-31	protein-coding	XP_011454719.2
LOC105341878	LOC105341878	5	0.28003304	3.041939274	0.576211454	0.485990062	0.190411633	2.28E-105	8.72E-100	uncharacterized LOC105341878	Q29013.1	0.82	C35A11.3b.1	0.39	Gr10a-PB	3.1	XP_030829338.1	0.019	protein-coding	XP_034315844.1
LOC109619047	LOC109619047	5	0.272776768	21.541864	0.889867841	0.306536269	0.107488045	1.01E-59	3.86E-54	uncharacterized LOC109619047	Q5RJ80.1	1.6	R05G6.10c.1	0.67	Nepl3-PA	3.6	XP_030855807.1	5.4	protein-coding	XP_019923837.2
LOC105325948	LOC105325948	5	0.254579249	3.959153011	0.552422907	0.460841224	0.151059241	1.33E-83	5.10E-78	transient receptor potential cation channel subfamily M member-like 2	A7T1N0.1	1.02E-97	ZK512.3.1	1.34E-59	Trpm-PJ	5.40E-34	XP_030829334.1	8.19E-84	protein-coding	XP_019921765.2
LOC105342396	LOC105342396	5	0.241993913	4.602477789	0.608810573	0.397486383	0.108634891	2.39E-60	9.15E-55	girdin	Q3V6T2.2	0	Y51A2D.15a.1	3.67E-19	Girdin-PA	1.80E-68	XP_030854659.1	0	protein-coding	XP_011447637.2
LOC117684131	LOC117684131	5	0.201604753	176.9042504	1	0.201604753	0.304983525	6.68E-170	2.55E-164	large subunit ribosomal RNA_rRNA									rRNA	
LOC105335256	LOC105335256	5	0.187395664	3.233333709	0.681057269	0.275154047	0.071857333	2.38E-40	9.08E-35	laminin subunit alpha	Q00174.2	0	K08C7.3d.1	0	LanA-PA	0	XP_030838020.1	0	protein-coding	XP_011437368.2
LOC105331446	LOC105331446	5	0.18572517	6.040305372	0.820264317	0.226421125	0.028701324	5.16E-17	1.97E-11	helicase domino	Q8CHI8.3	0	Y111B2A.22a.1	0	dom-PE	0	XP_030847903.1	0	protein-coding	XP_034338370.1
LOC117684133	LOC117684133	5	0.184207668	284.2716287	1	0.184207668	0.235873975	9.19E-131	3.51E-125	small subunit ribosomal RNA_rRNA									rRNA	
LOC105329107	LOC105329107	5	0.180127221	1.769602766	0.464317181	0.38794003	0.110854998	1.47E-61	5.62E-56	pregnancy zone protein	P20742.4	1.75E-180	ZK337.1c.2	3.08E-113	Tep2-PB	1.10E-110	XP_030832878.1	0	protein-coding	XP_034308640.1
LOC105340061	LOC105340061	5	0.176402285	4.643719116	0.783259912	0.225215516	0.051066321	4.23E-29	1.62E-23	somatomedin-B and thrombospondin type-1 domain-containing protein	Q8IVN8.2	4.73E-35	R17.3c.1	2.06E-25	CG42339-PB	1.12E-29	XP_030848395.1	3.32E-26	protein-coding	XP_011444200.1
LOC105338296	LOC105338296	5	0.175687666	2.215848926	0.528634361	0.332342502	0.065876327	4.13E-37	1.58E-31	uncharacterized LOC105338296	A8F8P5.1	0.61	C12D8.11.2	1.3	CG17597-PB	8.3			protein-coding	XP_011441651.2
CYTB	CYTB	5	0.172831772	75.33743183	1	0.172831772	0.038611319	2.27E-22	8.68E-17	CYTB										
LOC105317899	LOC105317899	5	0.171686047	1.938167942	0.418502203	0.410239291	0.090758721	1.31E-50	4.99E-45	roundabout homolog 1	Q9HCK4.2	4.01E-151	F15G9.4d.1	3.91E-32	robo1-PC	6.41E-133	XP_030833475.1	4.50E-92	protein-coding	XP_034300581.1
ND4L	ND4L	5	0.167391206	12.82857808	0.954185022	0.175428457	0.006558913	6.27E-05	1	ND4L										
ND6	ND6	5	0.167321853	26.13538111	0.997356828	0.167765285	0.014873455	1.64E-09	0.000627193	ND6										
LOC105336481	LOC105336481	5	0.166993665	5.017636942	0.79030837	0.211301907	0.06266853	2.25E-35	8.60E-30	voltage-dependent T-type calcium channel subunit alpha-1H	O88427.3	0	C54D2.5e.3	0	Ca-alpha1T-PF	0	XP_030839906.1	0	protein-coding	XP_011439113.2
COX1	COX1	5	0.166362803	41.88890481	0.999118943	0.166509507	0.01366959	7.46E-09	0.002850376	COX1										
COX3	COX3	5	0.163399498	12.1210774	0.96123348	0.169989396	0.004110135	0.001535972	1	COX3										
COX2	COX2	5	0.162965771	74.11767116	1	0.162965771	0.02562984	2.37E-15	9.05E-10	COX2										
LOC105325024	LOC105325024	5	0.161073983	1.782020452	0.425550661	0.378507186	0.065034004	1.18E-36	4.51E-31	nephrin	O60500.1	3.67E-134	C26G2.1a.1	2.35E-98	sns-PA	0	XP_030833988.1	2.08E-179	protein-coding	XP_034303486.1
LOC105334050	LOC105334050	5	0.160907933	2.739866775	0.657268722	0.244813008	0.067202186	7.90E-38	3.02E-32	uncharacterized LOC105334050	Q7Z3H4.1	9.28E-09	F56C9.8.1	0.23	Samuel-PB	4.65E-10	XP_003730022.2	5.23E-11	protein-coding	XP_034313490.1
LOC105336169	LOC105336169	5	0.157737134	3.144026942	0.684581498	0.23041396	0.028264816	8.88E-17	3.39E-11	A-kinase anchor protein 9	Q70FJ1.2	1.23E-41	F52E10.5.1	0.16	Plp-PH	0.000193	XP_030846593.1	2.53E-112	protein-coding	XP_034309946.1
LOC105334018	LOC105334018	5	0.155083713	13.91658453	0.966519824	0.160455802	0.014147458	4.09E-09	0.001562299	uncharacterized LOC105334018	Q95168.1	0.15	F58G11.2c.1	3.6	fuss-PD	6.9	XP_030842526.1	0.52	protein-coding	XP_011435588.2
LOC105325327	LOC105325327	5	0.153427303	1.649936792	0.355066079	0.432109153	0.087194652	1.13E-48	4.32E-43	dual oxidase 2	Q8HZK2.2	0	F56C11.1.1	0	Duox-PC	0	XP_030832128.1	0	protein-coding	XP_034317672.1
ND5	ND5	5	0.15185524	8.371784204	0.929515419	0.163370329	0.00109147	0.102648459	1	ND5										
LOC117684131	LOC117684131	6	0.288462599	284.1467629	1	0.288462599	0.772726947	0	0	large subunit ribosomal RNA_rRNA									rRNA	
LOC117684133	LOC117684133	6	0.2360868	394.6320525	1	0.2360868	0.670443526	0	0	small subunit ribosomal RNA_rRNA									rRNA	
LOC105322187	LOC105322187	6	0.193747497	2.451545638	0.701040681	0.27637126	0.14006891	2.65E-75	1.01E-69	uncharacterized LOC105322187	Q24SP0.1	7.1	W01A8.8a.1	2.84E-08	CG33723-PA	0.67	XP_030854866.1	4.8	protein-coding	XP_034300918.1
LOC105343071	LOC105343071	6	0.189639894	23.6507962	1	0.189639894	0.348431763	5.80E-189	2.22E-183	tubulin beta chain	P11833.1	0	B0272.1.1	0	betaTub56D-PB	0	XP_003727239.1	0	protein-coding	XP_011448542.1
LOC105334733	LOC105334733	6	0.184450437	14.94897955	0.998107852	0.184800106	0.276762396	3.03E-149	1.16E-143	calmodulin	Q95NR9.3	1.40E-102	T21H3.3a.1	1.42E-102	Cam-PD	7.47E-103	XP_003726932.1	8.41E-103	protein-coding	XP_011436588.1
LOC105344153	LOC105344153	6	0.174485645	4.904055667	0.893093661	0.195372168	0.119962555	1.30E-64	4.95E-59	enkurin	Q6SP97.1	6.01E-81	C24H11.6.1	1.9	CG16984-PA	8.43E-19	XP_784094.1	4.65E-108	protein-coding	XP_034308705.1
LOC105329348	LOC105329348	6	0.173391439	12.82378354	0.995269631	0.174215543	0.189398417	1.00E-101	3.84E-96	tubulin alpha-1A chain	A5A6J1.1	0	C44B11.3.1	0	alphaTub84B-PA	0	XP_795276.3	0	protein-coding	XP_034309144.1
LOC109619311	LOC109619311	6	0.172062755	10.88957618	0.994323557	0.173045036	0.249079386	4.40E-134	1.68E-128	uncharacterized LOC109619311_ncRNA									lncRNA	
LOC105322262	LOC105322262	6	0.169784367	8.524282295	0.98013245	0.173225942	0.100144074	4.04E-54	1.54E-48	glutamine synthetase 2 cytoplasmic-like	P20478.3	0	Y105C5B.28a.1	0	Gs2-PD	0	XP_030853466.1	0	protein-coding	NP_001295770.1
LOC105323463	LOC105323463	6	0.163023	24.56627729	1	0.163023	0.185008126	2.32E-99	8.86E-94	"dynein light chain 2, cytoplasmic"	Q3MHR3.1	2.19E-61	T26A5.9.3	4.47E-61	ctp-PE	9.57E-62	XP_030847190.1	8.98E-62	protein-coding	XP_034298950.1
LOC105333630	LOC105333630	6	0.162411686	4.441937348	0.871333964	0.186394302	0.088077783	9.45E-48	3.61E-42	"33 kDa inner dynein arm light chain, axonemal"	Q26630.1	2.90E-159	F41G4.1.1	7.43E-52	Dnali1-PA	3.37E-84	NP_999680.1	4.23E-160	protein-coding	XP_011434996.1
LOC105336376	LOC105336376	6	0.160898425	3.914127698	0.857142857	0.187714829	0.048138778	9.35E-27	3.58E-21	ras-related protein Rab-9A	Q9R0M6.1	2.78E-98	W03C9.3.2	1.15E-63	Rab9-PA	3.15E-64	XP_030836470.1	3.02E-96	protein-coding	XP_011438975.1
LOC105318758	LOC105318758	6	0.160786371	5.274618608	0.907284768	0.177217095	0.075871473	2.54E-41	9.71E-36	dynein light chain Tctex-type 1	Q9Z336.1	2.48E-70	F13G3.4.1	3.52E-22	Dlc90F-PA	4.47E-57	XP_030850562.1	4.27E-75	protein-coding	XP_011414315.1
LOC105345817	LOC105345817	6	0.158288749	7.540600094	0.973509934	0.162595926	0.063275597	1.06E-34	4.07E-29	heat shock factor-binding protein 1-like	Q3ZC22.1	1.80E-28	K08E7.2.4	1.30E-17	CG5446-PC	2.04E-28	XP_030831546.1	5.00E-28	protein-coding	XP_011452436.1
LOC105339683	LOC105339683	6	0.155825531	22.47072671	0.999053926	0.155973094	0.247331116	3.96E-133	1.51E-127	caveolin-1	Q2QL79.1	1.77E-30	T13F2.8a.1	9.76E-19	CG17119-PC	2.4	XP_782608.1	2.50E-19	protein-coding	XP_011443643.1
LOC105336681	LOC105336681	6	0.155435406	13.60951442	0.996215705	0.156025854	0.060052994	5.24E-33	2.00E-27	geminin	O75496.1	8.81E-16	F17C11.3.1	9.2	geminin-PB	7.22E-08	XP_011682551.1	9.27E-16	protein-coding	XP_034313169.1
LOC105348488	LOC105348488	6	0.154201753	6.437126413	0.951750237	0.162019138	0.091760164	1.08E-49	4.12E-44	calcyphosin-like protein	Q6P8Y1.4	2.37E-94	T07G12.1b.1	4.88E-10	CG31345-PA	6.35E-73	XP_030852317.1	4.06E-91	protein-coding	XP_011456234.1
LOC105325532	LOC105325532	6	0.15412518	36.1402703	1	0.15412518	0.245482949	4.03E-132	1.54E-126	caveolin-1	Q2QL79.1	2.78E-31	T13F2.8a.1	4.79E-19	CG17119-PC	2.5	XP_782608.1	1.08E-20	protein-coding	XP_011423448.2
LOC105334650	LOC105334650	6	0.153755792	5.331898421	0.922421949	0.166687048	0.07817377	1.56E-42	5.96E-37	parkin coregulated gene protein homolog	Q9DAK2.1	4.01E-136	E04F6.2.1	1.29E-22	CG15120-PA	1.62E-82	XP_791188.1	8.33E-132	protein-coding	XP_011436481.1
LOC105334565	LOC105334565	6	0.152999172	35.77694511	1	0.152999172	0.152707636	4.80E-82	1.83E-76	polyubiquitin-C	Q63429.1	0	F25B5.4a.2	0	Ubi-p63E-PD	0	XP_030833096.1	0	protein-coding	XP_011436382.2
LOC105343056	LOC105343056	6	0.152132833	6.621165437	0.947019868	0.160643761	0.020857991	1.96E-12	7.48E-07	soma ferritin-like	P42577.2	2.18E-104	D1037.3.2	3.37E-73	Fer3HCH-PA	1.41E-51	XP_030844960.1	5.65E-82	protein-coding	NP_001292247.1
LOC105330097	LOC105330097	6	0.15170351	3.810048221	0.848628193	0.178763222	0.092127432	6.91E-50	2.64E-44	phosphatidylcholine transfer protein	P53809.2	2.32E-81	C06H2.2.1	6.23E-15	CG6565-PC	8.73E-20	XP_783897.2	2.82E-86	protein-coding	XP_011429976.1
LOC105338425	LOC105338425	6	0.150970696	31.30457715	1	0.150970696	0.126863958	2.81E-68	1.07E-62	histone H3.3A	C0HL66.1	2.02E-95	F45E1.6.1	6.28E-96	His3.3B-PE	2.61E-96	XP_791401.1	1.56E-95	protein-coding	XP_034302190.1
LOC105344150	LOC105344150	6	0.145686171	31.78706025	1	0.145686171	0.077104109	5.70E-42	2.18E-36	cytochrome c	Q6QLW4.1	3.91E-65	E04A4.7.3	2.57E-46	Cyt-c-p-PB	1.14E-64	XP_011672348.2	1.99E-49	protein-coding	XP_011450103.1
LOC109617243	LOC109617243	6	0.14476325	76.15703827	1	0.14476325	0.113100028	5.63E-61	2.15E-55	histone H2A.V	P02272.2	2.23E-84	R08C7.3.3	4.04E-73	His2Av-PB	1.07E-64	NP_001116980.1	4.50E-86	protein-coding	XP_034312004.1
LOC105338027	LOC105338027	7	0.447139704	6.525162697	0.746835443	0.598712485	0.372621517	6.75E-149	2.58E-143	forkhead box protein B1	Q64732.2	8.02E-53	F38A6.1b.1	9.33E-48	fkh-PD	4.64E-47	XP_003727565.2	6.06E-80	protein-coding	XP_011441298.1
LOC105343715	LOC105343715	7	0.4269757	4.963129755	0.860759494	0.496045299	0.426806703	4.62E-171	1.76E-165	sal-like protein 1	Q9BXA9.2	1.44E-94	F15C11.1.1	2.07E-32	salr-PC	1.73E-46	XP_030832052.1	3.23E-108	protein-coding	XP_034338577.1
LOC105321127	LOC105321127	7	0.39405871	5.799091181	0.972875226	0.405045477	0.568760532	3.72E-230	1.42E-224	transcription factor AP-2-alpha-like	P58197.1	9.13E-98	K06A1.1.1	4.22E-61	TfAP-2-PF	9.75E-84	XP_030839379.1	1.33E-100	protein-coding	XP_034336905.1
LOC117692972	LOC117692972	7	0.367637499	2.484559917	0.793851718	0.463106007	0.385399637	4.18E-154	1.60E-148	sal-like protein 1	Q9ER74.1	2.30E-08	T03F6.2.1	4.1	CG42458-PA	0.35	XP_030832052.1	0.000196	protein-coding	XP_034338578.1
LOC105340555	LOC105340555	7	0.350080966	1.130240416	0.647377939	0.540767525	0.335613499	7.04E-134	2.69E-128	serine/threonine-protein kinase PLK1	Q9NYY3.3	1.08E-175	Y71F9B.7.1	3.48E-150	polo-PB	2.04E-104	XP_030851417.1	0	protein-coding	XP_011444987.2
LOC109617606	LOC109617606	7	0.312561887	2.315843066	0.734177215	0.425730846	0.256473466	4.43E-102	1.69E-96	uncharacterized LOC109617606_ncRNA									lncRNA	
LOC105329756	LOC105329756	7	0.311115559	4.402287766	0.741410488	0.419626596	0.218301269	6.83E-87	2.61E-81	D-glucuronyl C5-epimerase B	O18756.2	3.55E-175	B0285.5.1	9.06E-99	Hsepi-PA	2.22E-143	XP_030843491.1	8.40E-127	protein-coding	XP_011429445.2
LOC105317168	LOC105317168	7	0.298221724	3.021213452	0.811934901	0.36729758	0.253519026	6.69E-101	2.56E-95	probable transporter mch1	Q9P3K8.1	4.30E-14	ZK418.2a.1	4.1	CG15449-PA	8.8	XP_030855307.1	0.000364	protein-coding	XP_019918306.2
LOC105348069	LOC105348069	7	0.289947602	21.45472553	0.998191682	0.290472869	0.507943448	1.18E-204	4.52E-199	transcription factor Sox-2	P48430.1	4.49E-79	K08A8.2a.3	2.43E-52	Sox21a-PA	1.08E-46	NP_999639.1	2.59E-59	protein-coding	XP_011455662.1
LOC105340171	LOC105340171	7	0.277023622	2.876587164	0.783001808	0.353796913	0.256830956	3.19E-102	1.22E-96	uncharacterized LOC105340171	P56383.2	0.18	Y105E8B.5.1	7			XP_030840718.1	5.3	protein-coding	XP_011444389.2
LOC117688849	LOC117688849	7	0.276096459	6.079285978	0.90596745	0.304753177	0.237685283	1.36E-94	5.20E-89	uncharacterized LOC117688849	Q8NB66.3	0.000111	C53B4.2.1	7	lost-PA	1.7	XP_030855414.1	1.17E-06	protein-coding	XP_034323385.1
LOC105331666	LOC105331666	7	0.266965191	5.308378652	0.462929476	0.576686527	0.118783795	1.01E-47	3.86E-42	uncharacterized LOC105331666_ncRNA									lncRNA	
LOC105336233	LOC105336233	7	0.258592931	3.380809636	0.439421338	0.588485148	0.150453402	4.00E-60	1.53E-54	T-box transcription factor TBX2-A	Q13207.3	1.07E-131	F21H11.3.2	1.64E-107	bi-PE	9.89E-121	XP_011678443.1	6.36E-124	protein-coding	XP_011438762.2
LOC105332802	LOC105332802	7	0.249425955	13.63619738	0.962025316	0.259271716	0.155917118	2.86E-62	1.09E-56	uncharacterized LOC105332802_ncRNA									lncRNA	
LOC105342896	LOC105342896	7	0.246768226	3.268537783	0.920433996	0.268099861	0.253966255	4.44E-101	1.70E-95	ras and EF-hand domain-containing protein homolog	Q08CX1.1	6.12E-111	C33D12.6.1	1.18E-59	Rab1-PA	5.45E-40	XP_030848909.1	1.17E-147	protein-coding	XP_034298905.1
LOC105325867	LOC105325867	7	0.244785054	2.215634238	0.486437613	0.503219831	0.173144403	4.80E-69	1.84E-63	potassium voltage-gated channel subfamily C member 3	P17972.1	1.25E-90	R07A4.1.1	3.51E-88	Shaw-PD	4.86E-84	XP_030856314.1	2.84E-61	protein-coding	XP_011423906.1
LOC105322544	LOC105322544	7	0.238539177	3.029742292	0.873417722	0.273110072	0.208065121	7.79E-83	2.98E-77	ADP-ribosylation factor-like protein 4C	P56559.1	4.88E-65	B0336.2.3	1.26E-41	Arl4-PA	8.89E-54	XP_030834661.1	4.41E-54	protein-coding	XP_011419613.2
LOC117690884	LOC117690884	7	0.232670004	3.934008195	0.415913201	0.559419619	0.132337397	5.05E-53	1.93E-47	serine-enriched protein-like	O61366.3	5.57E-18	ZK858.4b.1	7.74E-06	gprs-PF	4.21E-20	XP_003725284.1	1.00E-17	protein-coding	XP_034331598.1
LOC105327365	LOC105327365	7	0.230605988	5.420647385	0.987341772	0.233562475	0.284318395	3.21E-113	1.23E-107	forkhead box protein N4	A2BGM5.1	1.04E-57	C25A1.2.2	3.20E-18	jumu-PA	1.43E-51	XP_789327.2	3.75E-53	protein-coding	XP_034303195.1
LOC105338251	LOC105338251	7	0.230090069	2.040017289	0.790235081	0.291166609	0.221047108	5.56E-88	2.13E-82	homeobox protein Dlx6a	P20009.3	1.15E-49	C28A5.4a.1	2.76E-28	Dll-PB	4.16E-35	NP_001123282.1	1.15E-37	protein-coding	XP_011441570.1
LOC105329554	LOC105329554	7	0.228830268	5.755141716	0.978300181	0.233905985	0.22235304	1.69E-88	6.45E-83	poly [ADP-ribose] polymerase tankyrase-1	O95271.2	0	B0350.2e.2	1.28E-77	Tnks-PB	0	XP_789260.4	0	protein-coding	XP_019923312.2
LOC105346912	LOC105346912	7	0.227408815	4.57487449	0.898734177	0.253032344	0.155949988	2.78E-62	1.06E-56	GATA zinc finger domain-containing protein 14			Y71G12B.16.1	5.2	futsch-PF	6.3	XP_030830688.1	1.2	protein-coding	XP_011453990.2
LOC105339650	LOC105339650	7	0.223516326	19.11158764	0.972875226	0.229748194	0.141739204	1.05E-56	4.00E-51	golgin subfamily A member 6-like protein 22	P19137.2	0.000186	K08C7.3c.1	0.000729	CG11498-PB	0.072	XP_030842024.1	5.00E-04	protein-coding	XP_011443589.2
LOC105325641	LOC105325641	7	0.221586029	3.984963113	0.924050633	0.23979858	0.171426742	2.28E-68	8.71E-63	uncharacterized LOC105325641	P17801.2	1.8	C33H5.18a.2	9	CG8858-PA	1.8	XP_030839949.1	6	protein-coding	XP_011423601.2
LOC105321449	LOC105321449	7	0.220422385	2.679352142	0.799276673	0.275777328	0.207438764	1.38E-82	5.27E-77	metalloprotease mig-17-like	Q20930.3	1.57E-31	F57B7.4.1	1.38E-32	stl-PE	6.39E-16	XP_011676907.2	4.09E-16	protein-coding	XP_011418026.2
LOC117692552	LOC117692552	8	0.371270514	5.381227286	0.828767123	0.447979297	0.333270754	7.98E-94	3.05E-88	vicilin-like seed storage protein At2g18540	Q3V0F0.2	0.000476	K03A11.3.1	3			XP_030841847.1	2.73E-07	protein-coding	XP_034336699.1
LOC117681344	LOC117681344	8	0.355661896	12.82309848	0.808219178	0.440056244	0.225623616	1.02E-63	3.89E-58	uncharacterized LOC117681344	Q5JXM2.1	2.10E-11	Y40H7A.2a.1	4.85E-11	mbf1-PC	0.001	XP_780651.4	1.6	protein-coding	XP_034301261.1
LOC105340116	LOC105340116	8	0.352933988	3.106709049	0.702054795	0.502715729	0.320521931	3.07E-90	1.17E-84	sodium/calcium exchanger 2	P48766.1	1.45E-138	C10G8.5b.1	1.45E-70	Calx-PC	1.20E-115	XP_030832703.1	0	protein-coding	XP_011444281.2
LOC105344648	LOC105344648	8	0.351067601	18.78874667	0.955479452	0.36742559	0.260702202	1.73E-73	6.60E-68	elongation of very long chain fatty acids protein 4	Q3S8M4.1	1.05E-111	F56H11.3.1	1.14E-18	CG31522-PF	9.37E-68	XP_030845097.1	2.18E-106	protein-coding	XP_011450775.2
LOC105341304	LOC105341304	8	0.342202938	3.518211599	0.726027397	0.471336122	0.294203505	7.42E-83	2.83E-77	fibrocystin-L-like	Q86WI1.2	0	C39E9.2.1	2.44E-22	CG8483-PA	7.15E-13	XP_030842165.1	0	protein-coding	XP_034300577.1
LOC105322566	LOC105322566	8	0.335357073	4.078658166	0.808219178	0.414933327	0.306458987	2.72E-86	1.04E-80	transmembrane channel-like protein 7	Q5YCC5.1	1.88E-132	B0416.1a.1	3.68E-28	Tmc-PD	1.90E-22	XP_030839881.1	1.22E-159	protein-coding	XP_011419672.2
LOC105333652	LOC105333652	8	0.332250788	10.29026704	0.818493151	0.405929833	0.171954032	7.72E-49	2.95E-43	SUN domain-containing protein 2	Q8NBJ4.1	4.54E-08	F47A4.5.1	0.04	CG9743-PA	0.7	XP_030833179.1	1.09E-10	protein-coding	XP_011435022.2
LOC105325414	LOC105325414	8	0.331990196	3.876221674	0.695205479	0.477542548	0.265307397	8.94E-75	3.42E-69	uncharacterized LOC105325414	Q80YA8.3	8.29E-10	Y64G10A.7d.1	0.00033	Ser-PB	8.18E-07	XP_030854391.1	6.27E-10	protein-coding	XP_034338586.1
LOC105340983	LOC105340983	8	0.331816626	8.068983769	0.780821918	0.424958135	0.228313821	1.82E-64	6.95E-59	cholesterol 7-desaturase	F7J184.1	1.48E-163	C12D8.5.1	2.55E-108	nvd-PA	2.32E-101	XP_011675548.2	1.33E-132	protein-coding	XP_011445555.2
LOC105321214	LOC105321214	8	0.313587571	10.76635884	0.835616438	0.375276929	0.191603133	2.81E-54	1.08E-48	CD63 antigen	Q3ZBH3.1	4.32E-10	C14A11.1.1	2.27E-08	Tsp96F-PC	4.58E-06	XP_030844647.1	7.78E-16	protein-coding	XP_011417768.2
LOC105337377	LOC105337377	8	0.307814588	11.27094389	0.832191781	0.369884196	0.170053303	2.59E-48	9.89E-43	probable protein S-acyltransferase 14	Q2TGI8.1	5.15E-20	K02G10.1.1	2.56E-22	CG13029-PC	4.96E-22	XP_003726777.1	3.88E-35	protein-coding	XP_011440386.2
LOC105327389	LOC105327389	8	0.30210861	3.404928852	0.595890411	0.506986863	0.222663163	6.77E-63	2.59E-57	cell surface hyaluronidase	Q5FWI3.1	2.39E-106	T07C4.1.2	1.2	Trl-PH	0.33	XP_030842248.1	6.53E-39	protein-coding	XP_034309751.1
LOC105343388	LOC105343388	8	0.296081829	5.063701618	0.794520548	0.372654716	0.239626392	1.29E-67	4.94E-62	doublecortin domain-containing protein 2	D3ZR10.1	1.04E-28	C32E8.10a.1	5.95E-08	igl-PC	0.000114	XP_030843589.1	5.46E-16	protein-coding	XP_019928965.2
LOC105321187	LOC105321187	8	0.288696472	7.754368282	0.886986301	0.325480192	0.233631008	6.03E-66	2.31E-60	sodium channel protein 1 brain	P15390.1	0	C54D2.5a.3	7.08E-134	NaCP60E-PJ	0	XP_030833315.1	0	protein-coding	XP_019920019.2
LOC117689486	LOC117689486	8	0.277566346	5.039737195	0.691780822	0.40123452	0.169211089	4.43E-48	1.69E-42	uncharacterized LOC117689486	Q9V410.1	9.96E-05	F53E4.1a.2	4.17E-05	Megf8-PC	3.62E-06	XP_030834386.1	6.29E-07	protein-coding	XP_034326849.1
LOC105327218	LOC105327218	8	0.268031154	2.767213503	0.592465753	0.452399404	0.175771847	6.79E-50	2.59E-44	"inositol 1,4,5-trisphosphate receptor type 3"	P70227.3	8.66E-67	F33D4.2e.1	6.30E-40	Itpr-PC	3.51E-34	XP_030828258.1	6.97E-49	protein-coding	XP_034328381.1
LOC105348209	LOC105348209	8	0.267207953	2.420821806	0.592465753	0.451009956	0.184128272	3.31E-52	1.26E-46	uncharacterized LOC105348209	Q9JLT0.1	3.51E-37	F20G4.3.1	1.28E-33	uif-PG	1.75E-06	XP_030834372.1	0	protein-coding	XP_034326143.1
LOC105335335	LOC105335335	8	0.263302235	2.909052104	0.702054795	0.375045135	0.206152816	2.60E-58	9.95E-53	hemicentin-1	Q8WZ42.4	1.11E-97	F15G9.4d.1	9.24E-95	Dscam1-PX	7.04E-33	XP_030853395.1	1.27E-96	protein-coding	XP_034302378.1
LOC105339683	LOC105339683	8	0.258465631	43.7679763	1	0.258465631	0.191780112	2.51E-54	9.60E-49	caveolin-1	Q2QL79.1	1.77E-30	T13F2.8a.1	9.76E-19	CG17119-PC	2.4	XP_782608.1	2.50E-19	protein-coding	XP_011443643.1
LOC105317322	LOC105317322	8	0.255692289	4.160231805	0.72260274	0.353849045	0.143965342	4.14E-41	1.58E-35	doublecortin domain-containing protein 1	M0R2J8.1	0	W07G1.5a.1	0.008	CG17528-PD	0.034	XP_030845543.1	0	protein-coding	XP_034326668.1
LOC105328728	LOC105328728	8	0.254748987	4.884752625	0.815068493	0.312549177	0.177533103	2.21E-50	8.45E-45	"dynein beta chain, ciliary"	P23098.1	0	F18C12.1.1	0	Dhc93AB-PB	0	XP_030839985.1	0	protein-coding	XP_011428027.2
LOC105318111	LOC105318111	8	0.253028302	4.370247054	0.695205479	0.363961892	0.150173353	8.02E-43	3.07E-37	TLC domain-containing protein 2	A8WGS4.1	3.58E-38	F41H10.5.1	2.24E-14			XP_030848272.1	6.67E-27	protein-coding	XP_011413349.2
LOC105330060	LOC105330060	8	0.251644118	5.044731197	0.691780822	0.363762784	0.138342895	1.47E-39	5.62E-34	"alpha-(1,3)-fucosyltransferase 7"	G3MZR2.2	3.98E-27	K12H6.3.1	5.03E-26	FucTC-PB	7.82E-26	XP_030849534.1	2.58E-27	protein-coding	XP_019923554.2
LOC105331920	LOC105331920	8	0.250220129	3.46003893	0.698630137	0.358158224	0.178258892	1.39E-50	5.32E-45	rootletin	Q5TZA2.1	0	ZC8.4d.1	2.84E-43	Root-PF	8.13E-128	XP_030842680.1	0	protein-coding	XP_011432588.2
LOC105321704	LOC105321704	8	0.248716503	4.164367803	0.664383562	0.374356798	0.15463017	4.72E-44	1.80E-38	uncharacterized LOC105321704	O97817.1	0.26	ZK1225.1.1	5.97E-11	CG14764-PC	6.61E-25	XP_011681457.2	5.96E-16	protein-coding	XP_011418416.2
